frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,transfer_command_buffer_ms,item_pool_initialization_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
574,1.292233,1.725496,1.722100,1.619700,1124.000000,644934806.000000,1131302912.000000,251641856.000000,1263763456.000000,0.000800,0.000000,0.000000,0.000000,0.009600,0.000000,0.404400,0.000000,0.000000,0.000000,0.003500,0.000000
575,1.294396,2.123802,2.103500,1.990000,1124.000000,644932432.000000,1131302912.000000,251641856.000000,1263763456.000000,0.000600,0.000000,0.000000,0.000000,0.008700,0.000000,0.489800,0.000000,0.000000,0.000000,0.003000,0.000000
576,1.296292,1.944395,1.963200,1.840800,1124.000000,644935704.000000,1131302912.000000,251641856.000000,1263763456.000000,0.001000,0.000000,0.000000,0.000000,0.011200,0.000000,0.489000,0.000000,0.000000,0.000000,0.004100,0.000000
577,1.298743,2.317106,1.907600,1.795300,1124.000000,644939848.000000,1131302912.000000,251641856.000000,1263763456.000000,0.000500,0.000000,0.000000,0.000000,0.009300,0.000000,0.502500,0.000000,0.000000,0.000000,0.003300,0.000000
578,1.300476,1.775000,2.152600,1.646100,1124.000000,644939848.000000,1131302912.000000,251641856.000000,1263763456.000000,0.000800,0.000000,0.000000,0.000000,0.015800,0.000000,0.386300,0.000000,0.000000,0.000000,0.006500,0.000000
579,1.304296,3.781597,3.746000,3.609100,1124.000000,644943957.000000,1131302912.000000,251641856.000000,1263763456.000000,3.033000,0.049900,0.021600,2.889100,0.014000,0.029300,0.016900,0.000800,0.000700,0.021300,0.005600,0.000000
580,1.306141,1.878097,1.865900,1.705100,1124.000000,644940728.000000,1131302912.000000,251641856.000000,1263763456.000000,0.000900,0.000000,0.000000,0.000000,0.022300,0.000000,0.365600,0.000000,0.000000,0.000000,0.005800,0.000000
581,1.307874,1.780804,1.816100,1.652700,1124.000000,644944848.000000,1131302912.000000,251641856.000000,1263763456.000000,0.000900,0.000000,0.000000,0.000000,0.012500,0.000000,0.385900,0.000000,0.000000,0.000000,0.004900,0.000000
582,1.310819,2.854797,2.304000,2.162200,1124.000000,644944880.000000,1131302912.000000,251641856.000000,1263763456.000000,0.000700,0.000000,0.000000,0.000000,0.011500,0.000000,0.463700,0.000000,0.000000,0.000000,0.004700,0.000000
583,1.311980,1.280903,1.849200,1.202100,1124.000000,644946744.000000,1131302912.000000,251641856.000000,1263763456.000000,0.000700,0.000000,0.000000,0.000000,0.014100,0.000000,0.342700,0.000000,0.000000,0.000000,0.004800,0.000000
584,1.314209,2.182200,2.157300,2.049300,1124.000000,644943704.000000,1131302912.000000,251641856.000000,1263763456.000000,0.000600,0.000000,0.000000,0.000000,0.009500,0.000000,0.341600,0.000000,0.000000,0.000000,0.003900,0.000000
585,1.315987,1.825397,1.845100,1.721500,1124.000000,644943728.000000,1131302912.000000,251641856.000000,1263763456.000000,0.000700,0.000000,0.000000,0.000000,0.012200,0.000000,0.389000,0.000000,0.000000,0.000000,0.004300,0.000000
586,1.319241,3.206002,3.180300,3.070300,1124.000000,644950228.000000,1131302912.000000,251641856.000000,1263763456.000000,2.655700,0.048900,0.015200,2.532200,0.009800,0.022400,0.010900,0.000700,0.000600,0.019200,0.003200,0.000000
587,1.321197,1.976403,1.984300,1.857500,1124.000000,644949176.000000,1131302912.000000,251641856.000000,1263763456.000000,0.000700,0.000000,0.000000,0.000000,0.013300,0.000000,0.435800,0.000000,0.000000,0.000000,0.003700,0.000000
588,1.323086,1.878196,1.831700,1.637100,1124.000000,644949200.000000,1131302912.000000,251641856.000000,1263763456.000000,0.000700,0.000000,0.000000,0.000000,0.009500,0.000000,0.386600,0.000000,0.000000,0.000000,0.004100,0.000000
589,1.325329,2.200404,2.077800,1.962100,1124.000000,644953320.000000,1131302912.000000,251641856.000000,1263763456.000000,0.000800,0.000000,0.000000,0.000000,0.011500,0.000000,0.418300,0.000000,0.000000,0.000000,0.004200,0.000000
590,1.327062,1.790299,1.908100,1.680600,1124.000000,644952040.000000,1131302912.000000,251641856.000000,1263763456.000000,0.000800,0.000000,0.000000,0.000000,0.012600,0.000000,0.434900,0.000000,0.000000,0.000000,0.039100,0.000000
591,1.329114,2.029599,2.020100,1.903200,1124.000000,644952912.000000,1131302912.000000,251641856.000000,1263763456.000000,0.000700,0.000000,0.000000,0.000000,0.010900,0.000000,0.464200,0.000000,0.000000,0.000000,0.004100,0.000000
592,1.331169,2.051304,2.042500,1.922900,1124.000000,644952088.000000,1131302912.000000,251641856.000000,1263763456.000000,0.001100,0.000000,0.000000,0.000000,0.012700,0.000000,0.422600,0.000000,0.000000,0.000000,0.004700,0.000000
593,1.333008,1.823994,1.834200,1.712000,1124.000000,644958694.000000,1131302912.000000,251641856.000000,1263763456.000000,0.000700,0.000000,0.000000,0.000000,0.009900,0.000000,0.449000,0.000000,0.000000,0.000000,0.004300,0.000000
594,1.336826,3.826106,3.804000,3.688500,1124.000000,644962524.000000,1131302912.000000,251641856.000000,1263763456.000000,3.190200,0.047100,0.020900,3.063100,0.010900,0.021300,0.012200,0.000800,0.000400,0.019900,0.006100,0.000000
595,1.339192,2.302799,2.191200,2.020400,1124.000000,644957208.000000,1131302912.000000,251641856.000000,1263763456.000000,0.000700,0.000000,0.000000,0.000000,0.013500,0.000000,0.547500,0.000000,0.000000,0.000000,0.003900,0.000000
596,1.340922,1.808496,1.779500,1.584400,1124.000000,644957208.000000,1131302912.000000,251641856.000000,1263763456.000000,0.001000,0.000000,0.000000,0.000000,0.017100,0.000000,0.335500,0.000000,0.000000,0.000000,0.006500,0.000000
597,1.342524,1.643601,1.771800,1.548800,1124.000000,644957232.000000,1131302912.000000,251641856.000000,1263763456.000000,0.000700,0.000000,0.000000,0.000000,0.012200,0.000000,0.375300,0.000000,0.000000,0.000000,0.004200,0.000000
598,1.344756,2.199398,2.165600,2.060400,1124.000000,644960432.000000,1131302912.000000,251641856.000000,1263763456.000000,0.000700,0.000000,0.000000,0.000000,0.009100,0.000000,0.444100,0.000000,0.000000,0.000000,0.003800,0.000000
599,1.346866,1.939704,1.950100,1.820100,1124.000000,644963552.000000,1131302912.000000,251641856.000000,1263763456.000000,0.001000,0.000000,0.000000,0.000000,0.011800,0.000000,0.437200,0.000000,0.000000,0.000000,0.003800,0.000000
600,1.349853,2.345897,2.168600,1.912200,1124.000000,644960088.000000,1131302912.000000,251641856.000000,1263763456.000000,0.000800,0.000000,0.000000,0.000000,0.009800,0.000000,0.462000,0.000000,0.000000,0.000000,0.006900,0.000000
601,1.351060,1.914605,2.082500,1.800800,1124.000000,644960112.000000,1131302912.000000,251641856.000000,1263763456.000000,0.001100,0.000000,0.000000,0.000000,0.042500,0.000000,0.372500,0.000000,0.000000,0.000000,0.006500,0.000000
602,1.355536,4.493297,4.465600,4.340700,1124.000000,644974532.000000,1131302912.000000,251641856.000000,1263763456.000000,3.719900,0.062900,0.024300,3.564800,0.010400,0.026200,0.011900,0.000800,0.000600,0.020400,0.006300,0.000000
603,1.357284,1.846599,1.851300,1.710500,1124.000000,644969384.000000,1131302912.000000,251641856.000000,1263763456.000000,0.000700,0.000000,0.000000,0.000000,0.014000,0.000000,0.322800,0.000000,0.000000,0.000000,0.004800,0.000000
604,1.360066,2.395599,2.170500,2.030400,1124.000000,644973504.000000,1131302912.000000,251641856.000000,1263828992.000000,0.000900,0.000000,0.000000,0.000000,0.010100,0.000000,0.456600,0.000000,0.000000,0.000000,0.004600,0.000000
605,1.361474,1.698604,1.928800,1.580600,1124.000000,644973528.000000,1131302912.000000,251641856.000000,1263828992.000000,0.000700,0.000000,0.000000,0.000000,0.189500,0.000000,0.413800,0.000000,0.000000,0.000000,0.006300,0.000000
606,1.363207,1.826899,1.831500,1.711900,1124.000000,644968424.000000,1131302912.000000,251641856.000000,1263828992.000000,0.001000,0.000000,0.000000,0.000000,0.010700,0.000000,0.275900,0.000000,0.000000,0.000000,0.004500,0.000000
607,1.365185,1.984999,1.980000,1.865600,1124.000000,644969296.000000,1131302912.000000,251641856.000000,1263828992.000000,0.000700,0.000000,0.000000,0.000000,0.011000,0.000000,0.371200,0.000000,0.000000,0.000000,0.004100,0.000000
608,1.366909,1.731803,1.733100,1.621200,1124.000000,644968472.000000,1131302912.000000,251641856.000000,1263828992.000000,0.000800,0.000000,0.000000,0.000000,0.010400,0.000000,0.370800,0.000000,0.000000,0.000000,0.004100,0.000000
609,1.370442,3.460601,3.434300,3.318900,1124.000000,644978212.000000,1131302912.000000,251641856.000000,1263828992.000000,2.876900,0.047800,0.013700,2.755500,0.010100,0.021500,0.011600,0.000700,0.000600,0.019800,0.003900,0.000000
610,1.372219,1.861097,1.889100,1.762000,1124.000000,644975334.000000,1131302912.000000,251641856.000000,1263828992.000000,0.000700,0.000000,0.000000,0.000000,0.013500,0.000000,0.375300,0.000000,0.000000,0.000000,0.004600,0.000000
611,1.374359,2.115497,2.098600,1.993300,1124.000000,644973344.000000,1131302912.000000,251641856.000000,1263828992.000000,0.000700,0.000000,0.000000,0.000000,0.010000,0.000000,0.486500,0.000000,0.000000,0.000000,0.003600,0.000000
612,1.376273,1.939002,1.947600,1.832800,1124.000000,644973096.000000,1131302912.000000,251641856.000000,1263828992.000000,0.000800,0.000000,0.000000,0.000000,0.011500,0.000000,0.386600,0.000000,0.000000,0.000000,0.003700,0.000000
613,1.378158,1.880102,1.875900,1.773100,1124.000000,644975558.000000,1131302912.000000,251641856.000000,1263828992.000000,0.000700,0.000000,0.000000,0.000000,0.010200,0.000000,0.495900,0.000000,0.000000,0.000000,0.003300,0.000000
614,1.380249,2.077898,2.069000,1.960800,1124.000000,644973160.000000,1131302912.000000,251641856.000000,1263828992.000000,0.000600,0.000000,0.000000,0.000000,0.009500,0.000000,0.464000,0.000000,0.000000,0.000000,0.003400,0.000000
615,1.382018,1.806300,1.818600,1.711200,1124.000000,644985160.000000,1131302912.000000,251641856.000000,1263833088.000000,0.000500,0.000000,0.000000,0.000000,0.010400,0.000000,0.330300,0.000000,0.000000,0.000000,0.002900,0.000000
616,1.384307,2.162500,2.129600,1.986100,1124.000000,644982144.000000,1131302912.000000,251641856.000000,1263833088.000000,0.000600,0.000000,0.000000,0.000000,0.008800,0.000000,0.011300,0.000000,0.000000,0.000000,0.002900,0.000000
617,1.387825,3.384099,3.398600,3.275400,1124.000000,644987636.000000,1131302912.000000,251641856.000000,1263833088.000000,2.759500,0.049000,0.019600,2.632500,0.013300,0.020900,0.010800,0.000700,0.000400,0.017600,0.007600,0.000000
618,1.391393,3.610204,3.552300,3.434000,1124.000000,644979914.000000,1131302912.000000,251641856.000000,1263833088.000000,0.000800,0.000000,0.000000,0.000000,0.191100,0.000000,0.041600,0.000000,0.000000,0.000000,0.007900,0.000000
619,1.394154,2.784602,2.751300,2.571600,1124.000000,644977635.000000,1131302912.000000,251641856.000000,1263833088.000000,0.000700,0.000000,0.000000,0.000000,0.013700,0.000000,0.290100,0.000000,0.000000,0.000000,0.007400,0.000000
620,1.396461,2.459800,2.523000,2.336800,1124.000000,644979970.000000,1131302912.000000,251641856.000000,1263833088.000000,0.000800,0.000000,0.000000,0.000000,0.022400,0.000000,0.035800,0.000000,0.000000,0.000000,0.007100,0.000000
621,1.398792,2.317496,2.057700,1.926300,1124.000000,644983786.000000,1131302912.000000,251641856.000000,1263833088.000000,0.000700,0.000000,0.000000,0.000000,0.012500,0.000000,0.279800,0.000000,0.000000,0.000000,0.004300,0.000000
622,1.401110,2.339300,2.595800,2.220200,1124.000000,644981595.000000,1131302912.000000,251641856.000000,1263833088.000000,0.000800,0.000000,0.000000,0.000000,0.010700,0.000000,0.314100,0.000000,0.000000,0.000000,0.003900,0.000000
623,1.404432,3.179400,3.026600,2.898000,1124.000000,644993628.000000,1131302912.000000,251641856.000000,1263833088.000000,2.291000,0.040600,0.020100,2.174500,0.010400,0.021200,0.015800,0.000800,0.000600,0.017000,0.004200,0.000000
624,1.406079,1.787004,1.943200,1.680600,1124.000000,644987152.000000,1131302912.000000,251641856.000000,1263833088.000000,0.000700,0.000000,0.000000,0.000000,0.015500,0.000000,0.412400,0.000000,0.000000,0.000000,0.005300,0.000000
625,1.408215,1.871996,1.872200,1.763300,1124.000000,644987168.000000,1131302912.000000,251641856.000000,1263833088.000000,0.000700,0.000000,0.000000,0.000000,0.008900,0.000000,0.474800,0.000000,0.000000,0.000000,0.003800,0.000000
626,1.410360,2.310700,2.154500,2.042300,1124.000000,644991296.000000,1131302912.000000,251641856.000000,1263833088.000000,0.000900,0.000000,0.000000,0.000000,0.010500,0.000000,0.376400,0.000000,0.000000,0.000000,0.009600,0.000000
627,1.412728,2.453004,1.850000,1.623200,1124.000000,644990976.000000,1131302912.000000,251641856.000000,1263833088.000000,0.000900,0.000000,0.000000,0.000000,0.013800,0.000000,0.387000,0.000000,0.000000,0.000000,0.004900,0.000000
628,1.414659,1.880896,2.220600,1.358400,1124.000000,644997566.000000,1131302912.000000,251641856.000000,1263833088.000000,0.000700,0.000000,0.000000,0.000000,0.011300,0.000000,0.541500,0.000000,0.000000,0.000000,0.004000,0.000000
629,1.416148,1.546903,1.953500,1.449800,1124.000000,644995152.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000700,0.000000,0.000000,0.000000,0.013600,0.000000,0.251000,0.000000,0.000000,0.000000,0.005200,0.000000
630,1.419569,3.356094,3.311200,3.193200,1124.000000,645001228.000000,1131302912.000000,251641856.000000,1263837184.000000,2.700700,0.045400,0.016600,2.574600,0.011200,0.022300,0.013500,0.000700,0.000600,0.022400,0.004000,0.000000
631,1.421681,2.157306,2.165800,2.022400,1124.000000,644998472.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000700,0.000000,0.000000,0.000000,0.014800,0.000000,0.409600,0.000000,0.000000,0.000000,0.004400,0.000000
632,1.423699,2.015597,2.023600,1.890700,1124.000000,644999528.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000700,0.000000,0.000000,0.000000,0.012200,0.000000,0.286300,0.000000,0.000000,0.000000,0.004300,0.000000
633,1.425755,2.072003,2.069900,1.946300,1124.000000,644999552.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000800,0.000000,0.000000,0.000000,0.011600,0.000000,0.431200,0.000000,0.000000,0.000000,0.004800,0.000000
634,1.428399,2.596095,2.312000,2.189700,1124.000000,644999176.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000900,0.000000,0.000000,0.000000,0.011200,0.000000,0.633400,0.000000,0.000000,0.000000,0.003300,0.000000
635,1.430237,1.859899,2.137900,1.738700,1124.000000,644999200.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000800,0.000000,0.000000,0.000000,0.012900,0.000000,0.090700,0.000000,0.000000,0.000000,0.004600,0.000000
636,1.432113,1.830506,1.830800,1.709400,1124.000000,644999224.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000800,0.000000,0.000000,0.000000,0.011000,0.000000,0.371300,0.000000,0.000000,0.000000,0.003600,0.000000
637,1.434400,2.312996,2.288100,2.165800,1124.000000,645006230.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000800,0.000000,0.000000,0.000000,0.011400,0.000000,0.598800,0.000000,0.000000,0.000000,0.005800,0.000000
638,1.437643,3.283999,3.301800,3.166800,1124.000000,645009660.000000,1131302912.000000,251641856.000000,1263837184.000000,2.697200,0.048000,0.016500,2.582900,0.013300,0.020200,0.011300,0.000700,0.000800,0.013200,0.005200,0.000000
639,1.440145,2.452105,2.429500,2.304200,1124.000000,645005264.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000600,0.000000,0.000000,0.000000,0.011900,0.000000,0.451500,0.000000,0.000000,0.000000,0.003400,0.000000
640,1.442279,2.098696,1.986500,1.833900,1124.000000,645008536.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000900,0.000000,0.000000,0.000000,0.012500,0.000000,0.466400,0.000000,0.000000,0.000000,0.004700,0.000000
641,1.444467,2.175702,2.257900,2.024400,1176.000000,645008584.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000900,0.000000,0.000000,0.000000,0.016100,0.000000,0.450100,0.000000,0.000000,0.000000,0.006600,0.000000
642,1.446275,1.900000,1.938700,1.787300,1124.000000,645007712.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000800,0.000000,0.000000,0.000000,0.011000,0.000000,0.429100,0.000000,0.000000,0.000000,0.006000,0.000000
643,1.448506,2.197796,2.184900,2.062300,1124.000000,645015928.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000800,0.000000,0.000000,0.000000,0.010400,0.000000,0.519000,0.000000,0.000000,0.000000,0.004400,0.000000
644,1.450620,2.128203,2.126800,2.000800,1124.000000,645015952.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000800,0.000000,0.000000,0.000000,0.013300,0.000000,0.459300,0.000000,0.000000,0.000000,0.004300,0.000000
645,1.453946,3.324702,3.311300,3.184900,1124.000000,645021932.000000,1131302912.000000,251641856.000000,1263837184.000000,2.698100,0.045900,0.016200,2.583600,0.010200,0.019800,0.011400,0.000600,0.000500,0.015700,0.004400,0.000000
646,1.455936,2.025496,2.044300,1.912900,1124.000000,645016528.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000500,0.000000,0.000000,0.000000,0.013700,0.000000,0.421600,0.000000,0.000000,0.000000,0.003500,0.000000
647,1.458669,2.595500,1.880900,1.773100,1124.000000,645019224.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000800,0.000000,0.000000,0.000000,0.010500,0.000000,0.426600,0.000000,0.000000,0.000000,0.004200,0.000000
648,1.460354,1.777402,2.377600,1.556800,1124.000000,645016184.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000900,0.000000,0.000000,0.000000,0.014800,0.000000,0.489100,0.000000,0.000000,0.000000,0.006200,0.000000
649,1.462059,1.762202,1.864000,1.647400,1124.000000,645020232.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000700,0.000000,0.000000,0.000000,0.012800,0.000000,0.294300,0.000000,0.000000,0.000000,0.004400,0.000000
650,1.464239,2.113499,2.095700,1.979200,1124.000000,645019832.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000700,0.000000,0.000000,0.000000,0.010100,0.000000,0.495800,0.000000,0.000000,0.000000,0.004500,0.000000
651,1.466424,2.222995,2.228600,2.099600,1124.000000,645019856.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000900,0.000000,0.000000,0.000000,0.012500,0.000000,0.448100,0.000000,0.000000,0.000000,0.006000,0.000000
652,1.469799,3.338003,3.325700,3.202200,1124.000000,645025684.000000,1131302912.000000,251641856.000000,1263837184.000000,2.738700,0.045800,0.015100,2.623100,0.011300,0.019900,0.010600,0.000700,0.000500,0.016700,0.003900,0.000000
653,1.471770,2.021400,2.025800,1.899900,1124.000000,645024568.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000700,0.000000,0.000000,0.000000,0.012900,0.000000,0.506600,0.000000,0.000000,0.000000,0.004300,0.000000
654,1.474117,2.164399,1.908800,1.790100,1124.000000,645028688.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000800,0.000000,0.000000,0.000000,0.009500,0.000000,0.484500,0.000000,0.000000,0.000000,0.003800,0.000000
655,1.475833,1.821103,2.051000,1.682200,1124.000000,645029560.000000,1131302912.000000,251641856.000000,1263837184.000000,0.001100,0.000000,0.000000,0.000000,0.043500,0.000000,0.379100,0.000000,0.000000,0.000000,0.007000,0.000000
656,1.477580,1.756696,1.782400,1.649800,1124.000000,645028192.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000900,0.000000,0.000000,0.000000,0.017100,0.000000,0.352200,0.000000,0.000000,0.000000,0.018300,0.000000
657,1.480112,2.538903,2.451700,2.325700,1124.000000,645030678.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000800,0.000000,0.000000,0.000000,0.103400,0.000000,0.516500,0.000000,0.000000,0.000000,0.003800,0.000000
658,1.481615,1.595599,1.680000,1.496800,1124.000000,645028240.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000900,0.000000,0.000000,0.000000,0.014200,0.000000,0.345300,0.000000,0.000000,0.000000,0.004800,0.000000
659,1.483987,2.285700,2.205700,2.092600,1124.000000,645028264.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000700,0.000000,0.000000,0.000000,0.009400,0.000000,0.599200,0.000000,0.000000,0.000000,0.002900,0.000000
660,1.488080,4.114002,4.160600,4.000300,1124.000000,645038412.000000,1131302912.000000,251641856.000000,1263837184.000000,3.461500,0.046600,0.017500,3.342700,0.013400,0.020500,0.012200,0.000700,0.000600,0.016500,0.004000,0.000000
661,1.491613,2.294997,2.301300,2.117700,1124.000000,645033448.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000500,0.000000,0.000000,0.000000,0.014000,0.000000,0.411900,0.000000,0.000000,0.000000,0.003700,0.000000
662,1.493891,1.881399,1.871500,1.751300,1124.000000,645033056.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000800,0.000000,0.000000,0.000000,0.009700,0.000000,0.052700,0.000000,0.000000,0.000000,0.007300,0.000000
663,1.496390,4.135799,4.113200,3.968700,1124.000000,645033114.000000,1131302912.000000,251641856.000000,1263837184.000000,0.001100,0.000000,0.000000,0.000000,0.010000,0.000000,0.030400,0.000000,0.000000,0.000000,0.008800,0.000000
664,1.496943,0.561302,0.596700,0.457000,1124.000000,645034877.000000,1131302912.000000,251641856.000000,1263837184.000000,0.000700,0.000000,0.000000,0.000000,0.012800,0.000000,0.011700,0.000000,0.000000,0.000000,0.004100,0.000000
665,1.499024,2.081101,2.062200,1.950000,1124.000000,645036240.000000,1131302912.000000,251641856.000000,1263902720.000000,0.000900,0.000000,0.000000,0.000000,0.010500,0.000000,0.489600,0.000000,0.000000,0.000000,0.006100,0.000000
666,1.501115,2.113400,2.062600,1.935700,1124.000000,645040360.000000,1131302912.000000,251641856.000000,1263902720.000000,0.000800,0.000000,0.000000,0.000000,0.013400,0.000000,0.034000,0.000000,0.000000,0.000000,0.004300,0.000000
667,1.504886,3.688896,3.713300,3.538900,1124.000000,645046252.000000,1131302912.000000,251641856.000000,1263902720.000000,3.067400,0.046700,0.016800,2.940200,0.011400,0.022000,0.012000,0.000700,0.000600,0.023100,0.003900,0.000000
668,1.506937,2.119402,2.095900,1.808700,1124.000000,645040568.000000,1131302912.000000,251641856.000000,1263902720.000000,0.000800,0.000000,0.000000,0.000000,0.015200,0.000000,0.369700,0.000000,0.000000,0.000000,0.007700,0.000000
669,1.509978,2.828500,2.671800,2.524000,1124.000000,645040592.000000,1131302912.000000,251641856.000000,1263902720.000000,0.000700,0.000000,0.000000,0.000000,0.012000,0.000000,0.012700,0.000000,0.000000,0.000000,0.004300,0.000000
670,1.510847,1.096896,1.270300,0.996300,1124.000000,645041128.000000,1131302912.000000,251641856.000000,1263902720.000000,0.001000,0.000000,0.000000,0.000000,0.018000,0.000000,0.279700,0.000000,0.000000,0.000000,0.007700,0.000000
671,1.512670,1.811203,1.812700,1.704600,1124.000000,645045456.000000,1131302912.000000,251641856.000000,1263902720.000000,0.000800,0.000000,0.000000,0.000000,0.010900,0.000000,0.335200,0.000000,0.000000,0.000000,0.003800,0.000000
672,1.514933,2.255102,2.233500,2.125200,1124.000000,645044632.000000,1131302912.000000,251641856.000000,1263902720.000000,0.000800,0.000000,0.000000,0.000000,0.009900,0.000000,0.576100,0.000000,0.000000,0.000000,0.004200,0.000000
673,1.516600,1.717000,1.734000,1.616600,1124.000000,645044656.000000,1131302912.000000,251641856.000000,1263902720.000000,0.000900,0.000000,0.000000,0.000000,0.009200,0.000000,0.405400,0.000000,0.000000,0.000000,0.003900,0.000000
674,1.519941,3.278097,3.241300,3.130400,1124.000000,645051732.000000,1131302912.000000,251641856.000000,1263902720.000000,2.710700,0.048000,0.013500,2.588100,0.009200,0.024500,0.011500,0.000700,0.000600,0.019900,0.002900,0.000000
675,1.521873,1.941900,1.817600,1.688700,1124.000000,645046400.000000,1131302912.000000,251641856.000000,1263902720.000000,0.000700,0.000000,0.000000,0.000000,0.012800,0.000000,0.385700,0.000000,0.000000,0.000000,0.004000,0.000000
676,1.523769,1.894799,2.028200,1.774700,1124.000000,645046400.000000,1131302912.000000,251641856.000000,1263906816.000000,0.000700,0.000000,0.000000,0.000000,0.012200,0.000000,0.465900,0.000000,0.000000,0.000000,0.004600,0.000000
677,1.525814,2.063400,2.068000,1.949200,1124.000000,645050520.000000,1131302912.000000,251641856.000000,1263906816.000000,0.000800,0.000000,0.000000,0.000000,0.011100,0.000000,0.441700,0.000000,0.000000,0.000000,0.004300,0.000000
678,1.527641,1.847003,1.844200,1.735300,1124.000000,645049016.000000,1131302912.000000,251641856.000000,1263906816.000000,0.000800,0.000000,0.000000,0.000000,0.010900,0.000000,0.402000,0.000000,0.000000,0.000000,0.003900,0.000000
679,1.529967,2.264498,2.245200,2.127800,1124.000000,645055824.000000,1131302912.000000,251641856.000000,1263906816.000000,0.000600,0.000000,0.000000,0.000000,0.009300,0.000000,0.443800,0.000000,0.000000,0.000000,0.003500,0.000000
680,1.531665,1.773902,1.796700,1.671900,1124.000000,645052768.000000,1131302912.000000,251641856.000000,1263906816.000000,0.000800,0.000000,0.000000,0.000000,0.012100,0.000000,0.401400,0.000000,0.000000,0.000000,0.003900,0.000000
681,1.533667,1.974199,1.967700,1.867400,1124.000000,645055254.000000,1131302912.000000,251641856.000000,1263906816.000000,0.000800,0.000000,0.000000,0.000000,0.009300,0.000000,0.464700,0.000000,0.000000,0.000000,0.003500,0.000000
682,1.536801,3.150801,3.148500,3.045700,1124.000000,645062876.000000,1131302912.000000,251641856.000000,1263906816.000000,2.649200,0.045000,0.015400,2.538700,0.009800,0.019400,0.010300,0.000700,0.000500,0.015400,0.003700,0.000000
683,1.539677,2.737798,2.596800,2.353100,1124.000000,645057216.000000,1131302912.000000,251641856.000000,1263906816.000000,0.000500,0.000000,0.000000,0.000000,0.009900,0.000000,0.014900,0.000000,0.000000,0.000000,0.003300,0.000000
684,1.540976,1.415001,1.538900,1.313100,1124.000000,645057752.000000,1131302912.000000,251641856.000000,1263910912.000000,0.000900,0.000000,0.000000,0.000000,0.018000,0.000000,0.353700,0.000000,0.000000,0.000000,0.007000,0.000000
685,1.542807,1.829401,1.820500,1.710100,1124.000000,645060533.000000,1131302912.000000,251641856.000000,1263910912.000000,0.000800,0.000000,0.000000,0.000000,0.011800,0.000000,0.457800,0.000000,0.000000,0.000000,0.003700,0.000000
686,1.545138,2.302501,2.274500,2.150600,1124.000000,645057064.000000,1131302912.000000,251641856.000000,1263910912.000000,0.000700,0.000000,0.000000,0.000000,0.010000,0.000000,0.451200,0.000000,0.000000,0.000000,0.006200,0.000000
687,1.546777,1.708397,1.739600,1.601400,1124.000000,645058360.000000,1131302912.000000,251641856.000000,1263910912.000000,0.000800,0.000000,0.000000,0.000000,0.011200,0.000000,0.352800,0.000000,0.000000,0.000000,0.004400,0.000000
688,1.548872,2.033503,2.018700,1.905700,1124.000000,645061208.000000,1131302912.000000,251641856.000000,1263910912.000000,0.000800,0.000000,0.000000,0.000000,0.009500,0.000000,0.479300,0.000000,0.000000,0.000000,0.003700,0.000000
689,1.550815,1.949802,1.955600,1.836500,1124.000000,645061232.000000,1131302912.000000,251641856.000000,1263910912.000000,0.000900,0.000000,0.000000,0.000000,0.011900,0.000000,0.447600,0.000000,0.000000,0.000000,0.004200,0.000000
