frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,transfer_command_buffer_ms,item_pool_initialization_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
78,0.182079,1.656200,1.684700,1.555400,1124.000000,644049038.000000,1140809728.000000,248565760.000000,1275990016.000000,0.000700,0.000000,0.000000,0.000000,0.010300,0.000000,0.144400,0.000000,0.000000,0.000000,0.003500,0.000000
79,0.184276,2.161104,2.117000,2.011200,1124.000000,644049062.000000,1140809728.000000,248565760.000000,1275990016.000000,0.001000,0.000000,0.000000,0.000000,0.009100,0.000000,0.012300,0.000000,0.000000,0.000000,0.003500,0.000000
80,0.185913,1.659198,1.694200,1.556700,1124.000000,644053606.000000,1140809728.000000,248565760.000000,1275990016.000000,0.000700,0.000000,0.000000,0.000000,0.010000,0.000000,0.313500,0.000000,0.000000,0.000000,0.004000,0.000000
81,0.187687,1.788301,1.790200,1.689000,1124.000000,644055700.000000,1140809728.000000,248565760.000000,1275990016.000000,0.000700,0.000000,0.000000,0.000000,0.009400,0.000000,0.351300,0.000000,0.000000,0.000000,0.006700,0.000000
82,0.191215,3.455803,3.423700,3.317200,1124.000000,644062034.000000,1140809728.000000,248565760.000000,1275990016.000000,2.891000,0.042300,0.015000,2.778600,0.008800,0.020600,0.012200,0.000800,0.000600,0.018000,0.002800,0.000000
83,0.193161,1.964194,1.969200,1.838700,1124.000000,644053510.000000,1140809728.000000,248565760.000000,1275990016.000000,0.000800,0.000000,0.000000,0.000000,0.012100,0.000000,0.423300,0.000000,0.000000,0.000000,0.003600,0.000000
84,0.194975,1.866603,1.874300,1.755300,1124.000000,644057630.000000,1140809728.000000,248565760.000000,1275994112.000000,0.000800,0.000000,0.000000,0.000000,0.011600,0.000000,0.401900,0.000000,0.000000,0.000000,0.003700,0.000000
85,0.196683,1.718800,1.727200,1.621700,1124.000000,644057654.000000,1140809728.000000,248565760.000000,1275994112.000000,0.000700,0.000000,0.000000,0.000000,0.008900,0.000000,0.360400,0.000000,0.000000,0.000000,0.003500,0.000000
86,0.198673,1.945302,1.923400,1.820300,1124.000000,644057038.000000,1140809728.000000,248565760.000000,1275998208.000000,0.000600,0.000000,0.000000,0.000000,0.008400,0.000000,0.429600,0.000000,0.000000,0.000000,0.002900,0.000000
87,0.200421,1.780896,1.789500,1.674200,1124.000000,644057062.000000,1140809728.000000,248565760.000000,1275998208.000000,0.000700,0.000000,0.000000,0.000000,0.011000,0.000000,0.384500,0.000000,0.000000,0.000000,0.004100,0.000000
88,0.202343,1.833702,1.831700,1.728400,1124.000000,644057086.000000,1140809728.000000,248565760.000000,1275998208.000000,0.000800,0.000000,0.000000,0.000000,0.010000,0.000000,0.474400,0.000000,0.000000,0.000000,0.003500,0.000000
89,0.204510,2.201601,2.167100,2.055100,1124.000000,644057110.000000,1140809728.000000,248565760.000000,1275998208.000000,0.000600,0.000000,0.000000,0.000000,0.011300,0.000000,0.436800,0.000000,0.000000,0.000000,0.003800,0.000000
90,0.207661,3.168800,3.181000,3.045100,1124.000000,644068530.000000,1140809728.000000,248565760.000000,1275998208.000000,2.589300,0.042200,0.015300,2.482800,0.012700,0.020800,0.011000,0.000600,0.000500,0.012700,0.004300,0.000000
91,0.209801,2.121698,2.121800,1.999500,1124.000000,644062366.000000,1140809728.000000,248565760.000000,1275998208.000000,0.000600,0.000000,0.000000,0.000000,0.012200,0.000000,0.429300,0.000000,0.000000,0.000000,0.003200,0.000000
92,0.211440,1.671103,1.675100,1.558700,1124.000000,644066934.000000,1140809728.000000,248565760.000000,1275998208.000000,0.000800,0.000000,0.000000,0.000000,0.009100,0.000000,0.348000,0.000000,0.000000,0.000000,0.003700,0.000000
93,0.213352,1.891901,1.862400,1.751300,1124.000000,644066510.000000,1140809728.000000,248565760.000000,1275998208.000000,0.000700,0.000000,0.000000,0.000000,0.011500,0.000000,0.456900,0.000000,0.000000,0.000000,0.004300,0.000000
94,0.215294,1.961898,1.985600,1.851900,1124.000000,644065422.000000,1140809728.000000,248565760.000000,1275998208.000000,0.000800,0.000000,0.000000,0.000000,0.011900,0.000000,0.456800,0.000000,0.000000,0.000000,0.004800,0.000000
