frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,belt_item_position_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
61,0.109948,1.267900,1.274900,1.198300,1324.000000,631536056.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002700,0.000000
62,0.112876,2.875900,2.851100,2.774600,270672.000000,632370259.000000,1071251456.000000,271278080.000000,1239359488.000000,2.473400,2.414200,0.010300,0.023300,0.000700,0.000500,0.007900,0.002500,0.000000
63,0.114615,1.748101,1.749400,1.653600,1324.000000,631814584.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003400,0.000000
64,0.115976,1.332894,1.264300,1.176400,1324.000000,631818680.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003700,0.000000
65,0.117393,1.438400,1.498600,1.346200,1324.000000,631818680.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005600,0.000000
66,0.119658,2.269303,2.247500,2.154100,1324.000000,631822223.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003800,0.000000
67,0.121829,1.975900,1.937100,1.822800,1324.000000,631818680.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003800,0.000000
68,0.122861,1.239102,1.300900,1.154400,1324.000000,631822776.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005100,0.000000
69,0.123988,1.147796,1.155400,1.073300,1324.000000,631822776.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003600,0.000000
70,0.125264,1.282703,1.283300,1.211400,1324.000000,631822776.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002900,0.000000
71,0.126636,1.115497,1.108600,1.038800,1324.000000,631822776.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002700,0.000000
72,0.129578,3.178501,3.168000,3.094000,270672.000000,632654716.000000,1071251456.000000,271278080.000000,1239359488.000000,2.534400,2.474300,0.013400,0.021200,0.000700,0.000500,0.008400,0.004500,0.000000
73,0.130919,1.350404,1.356800,1.277200,1324.000000,632102207.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,0.000000
74,0.132274,1.347399,1.346400,1.270500,1324.000000,632105824.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002800,0.000000
