frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,belt_item_position_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
28,2.857320,97.222202,103.450700,97.691900,4238607.000000,1275270846.000000,1767231976.000000,287133696.000000,1947049984.000000,82.758700,81.281400,0.833400,0.117600,0.389200,0.002400,0.051000,0.006400,0.000000
29,2.938250,80.909804,80.926500,74.725400,3535423.000000,1278918613.000000,1767150056.000000,287133696.000000,1947049984.000000,66.869800,65.800000,0.041700,0.480100,0.002400,0.001400,0.047400,0.005000,0.000000
30,3.015924,77.691898,77.686700,73.118500,3535287.000000,1282730550.000000,1767231976.000000,287133696.000000,1947078656.000000,67.215900,66.511900,0.042200,0.092100,0.002100,0.001200,0.041500,0.005200,0.000000
31,3.099491,83.568998,83.627400,79.004500,3535475.000000,1286459414.000000,1767231976.000000,287133696.000000,1947078656.000000,72.844700,72.583400,0.033100,0.098700,0.002600,0.000900,0.062200,0.005400,0.000000
32,3.183544,83.941996,83.879100,79.287300,3535287.000000,1290268249.000000,1767313896.000000,287133696.000000,1947078656.000000,73.564500,72.617300,0.312600,0.117400,0.002400,0.001900,0.053400,0.005200,0.000000
33,3.268581,85.131399,85.087200,80.308300,3535423.000000,1293889574.000000,1767231976.000000,287133696.000000,1947090944.000000,73.737000,73.036500,0.475500,0.104700,0.002500,0.001800,0.049400,0.005100,0.000000
34,3.354300,85.726701,85.734200,80.789900,3535339.000000,1297638730.000000,1767231976.000000,287133696.000000,1947095040.000000,73.389800,73.142300,0.035500,0.099000,0.003200,0.001600,0.045000,0.005900,0.000000
35,3.433739,79.418100,79.287800,74.264000,3535423.000000,1301370998.000000,1767231976.000000,287133696.000000,1947103232.000000,67.675300,67.421400,0.035000,0.105600,0.002500,0.002200,0.045400,0.005700,0.000000
36,3.520203,86.496003,86.620400,82.709000,3535287.000000,1305165233.000000,1767313896.000000,287133696.000000,1947156480.000000,76.457100,75.813100,0.412800,0.106000,0.002800,0.002000,0.053400,0.005800,0.000000
37,3.604392,84.168196,84.174900,79.633800,3535475.000000,1308812078.000000,1767231976.000000,287133696.000000,1947168768.000000,73.273900,73.006600,0.032700,0.106500,0.002400,0.001600,0.057000,0.004700,0.000000
38,3.690198,85.785799,85.728600,81.032900,3535287.000000,1312626672.000000,1767313896.000000,287133696.000000,1947721728.000000,74.912200,73.980100,0.717500,0.099300,0.002800,0.001900,0.045500,0.004900,0.000000
39,3.773293,83.117001,83.063900,77.910300,3535423.000000,1316353548.000000,1767313896.000000,287133696.000000,1947987968.000000,70.710200,70.224900,0.278100,0.095500,0.002300,0.001700,0.044200,0.006000,0.000000
40,3.855060,81.777796,81.834000,77.126900,3535339.000000,1320001822.000000,1767231976.000000,287133696.000000,1947992064.000000,70.296600,70.041400,0.033900,0.095500,0.002000,0.002000,0.043800,0.005700,0.000000
41,3.949569,94.490699,94.517800,89.125500,3535423.000000,1273248798.000000,1767231976.000000,287133696.000000,1947996160.000000,81.092900,79.645400,1.211100,0.105700,0.002600,0.002200,0.053100,0.005500,0.000000
42,4.046789,97.226501,97.084500,90.702300,4238555.000000,1277639024.000000,1767150056.000000,287133696.000000,1948049408.000000,80.875600,80.597400,0.038500,0.116600,0.002500,0.002400,0.048500,0.005100,0.000000
43,4.141659,94.879292,95.005800,88.644100,4238743.000000,1282198462.000000,1767231976.000000,287133696.000000,1948057600.000000,80.552300,78.892800,0.939900,0.112700,0.003200,0.002500,0.053400,0.005500,0.000000
44,4.231258,89.601904,89.549100,84.365600,3535287.000000,1286007313.000000,1767313896.000000,287133696.000000,1948057600.000000,77.101500,75.416100,0.981200,0.113900,0.002700,0.002300,0.053500,0.005000,0.000000
45,4.331558,100.246191,100.288600,94.288100,4238691.000000,1290482273.000000,1767313896.000000,287133696.000000,1948090368.000000,86.159300,83.769400,1.005600,0.117200,0.003700,0.002500,0.050900,0.005600,0.000000
46,4.426401,94.905101,94.820800,90.172700,4238607.000000,1294955885.000000,1767313896.000000,287133696.000000,1948090368.000000,82.561700,82.252200,0.040500,0.118800,0.002900,0.002800,0.070500,0.005300,0.000000
47,4.525925,99.523596,99.599700,94.278900,4238691.000000,1299430760.000000,1767313896.000000,287133696.000000,1948090368.000000,85.932000,85.060900,0.038000,0.131700,0.003300,0.002200,0.062000,0.005100,0.000000
48,4.618799,92.870302,92.758600,88.056800,4238555.000000,1303903488.000000,1767313896.000000,287133696.000000,1948127232.000000,81.537400,80.493500,0.384900,0.121100,0.003300,0.002500,0.064700,0.005700,0.000000
49,4.705332,86.520500,86.512400,81.819600,3535475.000000,1307630064.000000,1767313896.000000,287133696.000000,1948131328.000000,75.740600,75.073100,0.440500,0.103000,0.003500,0.002200,0.050700,0.004500,0.000000
50,4.779390,74.063204,74.108600,69.160000,3535287.000000,1311375425.000000,1767313896.000000,287133696.000000,1948131328.000000,63.450500,62.561400,0.388400,0.099800,0.001700,0.001700,0.037200,0.005800,0.000000
51,4.863194,83.809398,83.813000,79.722100,3535423.000000,1315090280.000000,1767313896.000000,287133696.000000,1948131328.000000,73.112200,72.865100,0.035300,0.099600,0.002000,0.001700,0.048300,0.005800,0.000000
52,4.945963,82.760803,82.728800,77.598000,3535339.000000,1318818804.000000,1767313896.000000,287133696.000000,1948147712.000000,70.286900,69.552300,0.532300,0.090400,0.002200,0.001500,0.048100,0.004700,0.000000
53,5.034508,88.554896,88.602200,83.668700,3535423.000000,1272520864.000000,1767313896.000000,287133696.000000,1948155904.000000,75.717700,74.438800,0.433800,0.116000,0.003000,0.002100,0.052700,0.005600,0.000000
54,5.115599,81.072800,80.955600,76.300900,3535287.000000,1276235617.000000,1767313896.000000,287133696.000000,1948155904.000000,69.452200,68.395200,0.860600,0.089400,0.002100,0.001500,0.044200,0.005300,0.000000
55,5.199333,83.735496,83.823000,78.830300,3535475.000000,1279963672.000000,1767313896.000000,287133696.000000,1948155904.000000,72.232900,71.177000,0.832700,0.097800,0.002400,0.002700,0.050400,0.006100,0.000000
56,5.279999,80.671705,80.623800,76.298000,3535287.000000,1283692097.000000,1767313896.000000,287133696.000000,1948155904.000000,70.419300,68.781600,0.686100,0.094400,0.002300,0.002300,0.072800,0.005900,0.000000
57,5.364031,84.037296,83.906100,79.130500,3535423.000000,1287419612.000000,1767313896.000000,287133696.000000,1948160000.000000,72.507500,71.856200,0.450000,0.090400,0.002700,0.002300,0.044600,0.005300,0.000000
58,5.443115,79.026304,79.100200,74.455200,3535339.000000,1291146105.000000,1767313896.000000,287133696.000000,1948160000.000000,67.599000,65.857800,1.098300,0.103900,0.002900,0.002100,0.049200,0.004800,0.000000
59,5.522194,79.125494,79.175100,74.748900,3535423.000000,1294876064.000000,1767313896.000000,287133696.000000,1948164096.000000,68.413900,67.894800,0.303000,0.096800,0.003200,0.001900,0.050600,0.005400,0.000000
60,5.583057,60.843501,60.868700,56.790600,2832019.000000,1297857408.000000,1767313896.000000,287133696.000000,1948467200.000000,51.638000,51.430300,0.028300,0.085700,0.002000,0.002000,0.036800,0.005600,0.000000
61,5.649178,66.165507,66.084200,61.597000,2832071.000000,1300840821.000000,1767313896.000000,287133696.000000,1948467200.000000,55.312500,55.044200,0.079300,0.089600,0.002300,0.001700,0.037800,0.005400,0.000000
62,5.716272,67.089193,67.176700,62.586500,2832155.000000,1303823493.000000,1767313896.000000,287133696.000000,1948471296.000000,55.901500,55.693600,0.029600,0.083700,0.002100,0.001400,0.037500,0.004500,0.000000
63,5.784569,68.290606,68.251400,63.258700,2832019.000000,1306806509.000000,1767313896.000000,287133696.000000,1948483584.000000,56.166900,55.968900,0.026400,0.080500,0.001800,0.001300,0.037700,0.005400,0.000000
64,5.852369,67.796201,67.614800,63.371600,2832071.000000,1309788700.000000,1767313896.000000,287133696.000000,1948483584.000000,56.512900,56.291000,0.030900,0.091200,0.001900,0.001900,0.041700,0.005500,0.000000
65,5.923670,71.221694,71.395500,66.987100,2832155.000000,1312769472.000000,1767313896.000000,287133696.000000,1948483584.000000,59.972600,59.765700,0.028500,0.080000,0.002200,0.001600,0.039200,0.005000,0.000000
66,5.986567,62.991299,62.964900,58.411400,2832019.000000,1315766409.000000,1767313896.000000,287133696.000000,1948483584.000000,51.714400,51.178600,0.043700,0.074200,0.002500,0.002100,0.036400,0.006500,0.000000
67,6.051336,64.768404,64.721700,60.317700,2832071.000000,1318735464.000000,1767313896.000000,287133696.000000,1948483584.000000,54.582200,54.356800,0.029300,0.087300,0.002400,0.001900,0.045800,0.005200,0.000000
68,6.114061,62.726699,62.782600,58.219600,2832155.000000,1321717856.000000,1767313896.000000,287133696.000000,1948483584.000000,51.215800,51.024900,0.029000,0.077800,0.001900,0.001700,0.033900,0.004800,0.000000
69,6.190378,76.292194,76.239600,70.921100,2832019.000000,1274254348.000000,1767313896.000000,287133696.000000,1948487680.000000,63.132600,62.558000,0.367800,0.089500,0.002000,0.001900,0.048800,0.005100,0.000000
70,6.250351,59.995897,59.973100,55.339700,2832071.000000,1277239740.000000,1767313896.000000,287133696.000000,1948487680.000000,49.247900,49.053900,0.028400,0.075900,0.002400,0.001300,0.034100,0.006400,0.000000
71,6.316338,65.978602,66.026000,61.113000,2832155.000000,1280221461.000000,1767313896.000000,287133696.000000,1949536256.000000,55.056700,54.204000,0.343300,0.079400,0.009000,0.001400,0.042500,0.005000,0.000000
72,6.379282,62.944002,62.932700,58.530000,2832019.000000,1283204405.000000,1767313896.000000,287133696.000000,1949540352.000000,53.299800,53.109000,0.028100,0.076700,0.001800,0.001200,0.034800,0.005500,0.000000
73,6.448101,68.774596,68.718300,64.311200,2832019.000000,1286190456.000000,1767313896.000000,287133696.000000,1950343168.000000,56.071900,55.858500,0.030400,0.081900,0.002300,0.001800,0.041800,0.005500,0.000000
74,6.512932,64.811602,64.838100,60.265400,2832207.000000,1289193808.000000,1767313896.000000,287133696.000000,1950941184.000000,50.698900,49.659700,0.029300,0.073100,0.001500,0.001400,0.032300,0.005200,0.000000
75,6.583158,70.286006,70.269200,64.289300,2832019.000000,1292186984.000000,1767313896.000000,287133696.000000,1950941184.000000,57.400300,57.184500,0.041400,0.077300,0.001800,0.001000,0.040600,0.005700,0.000000
76,6.647863,64.708002,64.669500,60.261500,2832019.000000,1295171792.000000,1767313896.000000,287133696.000000,1951211520.000000,53.998200,53.799700,0.029000,0.085300,0.002000,0.001200,0.033000,0.005600,0.000000
77,6.714413,66.554099,66.593800,61.862800,2832155.000000,1298162508.000000,1767313896.000000,287133696.000000,1951490048.000000,55.379400,55.159800,0.031100,0.084800,0.002200,0.001700,0.041300,0.005800,0.000000
78,6.778902,64.489298,64.488100,60.816200,2832071.000000,1301148983.000000,1767313896.000000,287133696.000000,1951506432.000000,54.242500,54.037100,0.029000,0.082800,0.002200,0.001200,0.033100,0.006200,0.000000
79,6.848522,69.568701,69.443800,65.610300,2832019.000000,1304131716.000000,1767313896.000000,287133696.000000,1951805440.000000,59.752200,59.543000,0.029700,0.080300,0.002000,0.001900,0.040900,0.005400,0.000000
80,6.909517,61.025199,61.115100,56.059600,2832155.000000,1307048442.000000,1767231976.000000,287133696.000000,1951821824.000000,49.356300,48.797000,0.352300,0.080300,0.001700,0.001600,0.037700,0.007000,0.000000
81,6.978556,69.050804,69.019300,63.986300,2832019.000000,1310013182.000000,1767231976.000000,287133696.000000,1951821824.000000,56.612100,56.397400,0.028000,0.081300,0.002100,0.001600,0.038200,0.006500,0.000000
82,7.045727,67.168802,67.130800,62.469600,2832071.000000,1313012662.000000,1767231976.000000,287133696.000000,1951846400.000000,56.050400,55.829200,0.032300,0.094600,0.002300,0.001800,0.036600,0.005700,0.000000
83,7.111990,66.239707,66.273300,61.596800,2832155.000000,1315981966.000000,1767231976.000000,287133696.000000,1951846400.000000,55.149800,54.949600,0.028100,0.079300,0.002000,0.001000,0.036800,0.005200,0.000000
84,7.171968,60.019195,60.032000,55.833900,2832019.000000,1319046225.000000,1767313896.000000,287133696.000000,1951846400.000000,50.309000,50.109500,0.027200,0.077900,0.002000,0.001300,0.037900,0.005400,0.000000
85,7.224239,52.251402,52.170000,47.957400,2128751.000000,1321283709.000000,1767313896.000000,287133696.000000,1951850496.000000,42.450500,42.293800,0.023500,0.059100,0.002300,0.001100,0.028700,0.005400,0.000000
86,7.286734,62.514499,62.580900,57.235500,2128939.000000,1272931101.000000,1767166440.000000,287133696.000000,1952104448.000000,49.592900,49.420600,0.025400,0.062600,0.001400,0.001300,0.036300,0.006600,0.000000
87,7.361429,74.668303,74.543200,68.005600,2832019.000000,1275897112.000000,1767150056.000000,287133696.000000,1952116736.000000,58.142100,57.537000,0.442500,0.076200,0.001900,0.001500,0.033400,0.005100,0.000000
88,7.440346,78.924999,78.909900,73.793500,3535287.000000,1279708042.000000,1767231976.000000,287133696.000000,1952116736.000000,65.911700,65.661900,0.035200,0.104100,0.002500,0.001900,0.046900,0.005500,0.000000
89,7.513479,73.142901,73.169500,67.609200,2832207.000000,1282582637.000000,1767150056.000000,287133696.000000,1952116736.000000,57.959600,57.203100,0.567700,0.097600,0.001600,0.001400,0.036300,0.005600,0.000000
90,7.597767,84.256396,84.174500,78.184800,3535287.000000,1286313420.000000,1767150056.000000,287133696.000000,1952129024.000000,69.670200,67.578500,1.333600,0.099800,0.002500,0.011200,0.050000,0.005100,0.000000
91,7.684134,86.363204,86.266600,80.748300,3535423.000000,1290044658.000000,1767150056.000000,287133696.000000,1952133120.000000,72.323900,70.883500,0.732400,0.096800,0.002500,0.002000,0.042300,0.006800,0.000000
92,7.765575,81.472501,81.509300,77.484800,3535339.000000,1293852070.000000,1767231976.000000,287133696.000000,1952133120.000000,71.039300,70.293600,0.067500,0.102400,0.456500,0.002200,0.048800,0.006900,0.000000
93,7.848969,83.400004,83.441800,78.922500,3535423.000000,1297582730.000000,1767231976.000000,287133696.000000,1952137216.000000,72.185900,71.304500,0.464900,0.289600,0.002300,0.001400,0.046300,0.005100,0.000000
94,7.927881,78.818098,78.715400,74.043200,3535287.000000,1301392364.000000,1767313896.000000,287133696.000000,1952137216.000000,66.882200,66.628000,0.042000,0.092900,0.002000,0.001300,0.042500,0.005500,0.000000
95,8.009706,81.906706,82.005800,77.048100,3535475.000000,1305039386.000000,1767231976.000000,287133696.000000,1952141312.000000,70.591000,70.005800,0.347500,0.108800,0.002400,0.001800,0.052100,0.006700,0.000000
96,8.093321,83.595999,83.404500,78.725400,3535287.000000,1308766715.000000,1767231976.000000,287133696.000000,1952141312.000000,73.178000,72.573900,0.362900,0.108300,0.003000,0.001700,0.054400,0.006000,0.000000
97,8.177166,83.844095,83.983600,79.665900,3535423.000000,1312493078.000000,1767231976.000000,287133696.000000,1952141312.000000,73.321300,72.583500,0.467600,0.104000,0.003000,0.001800,0.053100,0.005700,0.000000
98,8.251020,73.843800,73.795300,69.353300,3535339.000000,1316238494.000000,1767231976.000000,287133696.000000,1952145408.000000,63.030400,62.791600,0.032400,0.093700,0.001900,0.001700,0.039200,0.009500,0.000000
99,8.314903,63.924804,63.980800,59.312900,2832155.000000,1319206898.000000,1767231976.000000,287133696.000000,1952145408.000000,53.546000,53.354500,0.027400,0.075900,0.002000,0.001800,0.035500,0.005300,0.000000
100,8.382963,68.043001,67.937700,63.581100,2832019.000000,1322189626.000000,1767231976.000000,287133696.000000,1952108544.000000,56.190600,55.996800,0.030200,0.073500,0.002000,0.001600,0.037200,0.005300,0.000000
101,8.461559,78.620203,78.676100,73.770700,2832071.000000,1274874090.000000,1767231976.000000,287133696.000000,1952129024.000000,65.566000,65.010600,0.370500,0.086700,0.001600,0.001300,0.040200,0.005500,0.000000
102,8.549442,87.814599,87.812800,78.334900,3535423.000000,1278221432.000000,1767150056.000000,287133696.000000,1952133120.000000,69.727900,68.137200,0.448700,0.100700,0.002200,0.001600,0.045400,0.005100,0.000000
103,8.631428,82.043201,81.971200,77.060200,3535287.000000,1282040334.000000,1767231976.000000,287133696.000000,1952133120.000000,69.486200,68.471300,0.723400,0.117100,0.002100,0.001600,0.085600,0.005900,0.000000
104,8.715265,83.814397,83.849900,78.196100,3535475.000000,1286108109.000000,1767231976.000000,287133696.000000,1952231424.000000,69.285700,68.184300,0.893200,0.096900,0.002400,0.001700,0.045200,0.004800,0.000000
105,8.794506,79.267800,79.227100,73.608900,3535287.000000,1289910513.000000,1767313896.000000,287133696.000000,1952239616.000000,65.748700,64.636100,0.401500,0.112000,0.002300,0.001800,0.046400,0.005500,0.000000
106,8.880354,85.840598,85.902200,79.532300,3535423.000000,1293651140.000000,1767313896.000000,287133696.000000,1952272384.000000,70.428300,68.828300,0.788600,0.096500,0.002400,0.002100,0.043100,0.004700,0.000000
107,8.966068,85.720703,85.664400,81.391300,3535339.000000,1297384452.000000,1767313896.000000,287133696.000000,1952280576.000000,73.399400,72.470600,0.034100,0.098400,0.003200,0.001900,0.048100,0.005400,0.000000
108,9.045340,79.240091,79.255200,74.495300,3535423.000000,1301109909.000000,1767313896.000000,287133696.000000,1952288768.000000,67.639800,66.719000,0.707800,0.105200,0.001900,0.001800,0.042000,0.004800,0.000000
109,9.131269,85.960008,85.790700,80.847800,3535287.000000,1304843113.000000,1767313896.000000,287133696.000000,1952292864.000000,74.734200,73.627500,0.524100,0.106400,0.003000,0.001900,0.048700,0.004900,0.000000
110,9.214512,83.247893,83.433500,79.188000,3535475.000000,1308571332.000000,1767313896.000000,287133696.000000,1952292864.000000,73.120700,72.893500,0.030600,0.089400,0.002500,0.001800,0.043800,0.005500,0.000000
111,9.294605,80.096900,80.017700,75.112100,3535287.000000,1312299465.000000,1767313896.000000,287133696.000000,1952309248.000000,67.860300,67.626500,0.032000,0.098400,0.002200,0.001500,0.041900,0.005000,0.000000
112,9.377403,82.772695,82.806400,78.592600,3535423.000000,1316026693.000000,1767313896.000000,287133696.000000,1952309248.000000,71.898200,71.040100,0.641700,0.095000,0.003300,0.001800,0.047700,0.005700,0.000000
113,9.456636,79.247400,79.159900,74.682300,3535339.000000,1319753021.000000,1767313896.000000,287133696.000000,1952309248.000000,68.052200,67.547300,0.293800,0.096900,0.002700,0.002200,0.045700,0.018500,0.000000
114,9.525595,68.907902,68.998700,63.937500,2832155.000000,1322766373.000000,1767313896.000000,287133696.000000,1952309248.000000,57.520200,57.333000,0.028600,0.075400,0.001500,0.001400,0.032200,0.005800,0.000000
115,9.616928,91.385998,91.319500,86.586800,3535287.000000,1276421868.000000,1767313896.000000,287133696.000000,1952309248.000000,79.865300,78.812000,0.781900,0.136600,0.002600,0.001900,0.054400,0.005400,0.000000
116,9.701883,84.902108,84.960400,79.713900,3535475.000000,1280149585.000000,1767313896.000000,287133696.000000,1952309248.000000,72.382400,71.653500,0.471800,0.098000,0.002600,0.001900,0.049100,0.005300,0.000000
117,9.788393,86.562194,86.413300,81.569400,3535287.000000,1283894008.000000,1767313896.000000,287133696.000000,1952309248.000000,73.202900,72.488500,0.043300,0.096700,0.002900,0.450400,0.052800,0.006100,0.000000
118,9.873436,85.011005,84.952000,79.515500,3535423.000000,1287609713.000000,1767313896.000000,287133696.000000,1952309248.000000,70.308700,70.066000,0.033500,0.103500,0.001900,0.001700,0.043100,0.005000,0.000000
119,9.958464,85.047401,85.087500,79.317600,3535339.000000,1291337789.000000,1767313896.000000,287133696.000000,1952309248.000000,70.852100,69.506100,1.084800,0.091100,0.006800,0.002100,0.043800,0.006300,0.000000
120,10.043465,85.017100,85.152000,79.711200,3535423.000000,1295066357.000000,1767313896.000000,287133696.000000,1952313344.000000,71.199200,70.482500,0.033800,0.101700,0.002200,0.001700,0.047400,0.005700,0.000000
