frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,belt_item_position_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
40,0.074535,1.010899,1.012300,0.931600,1324.000000,627252306.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,0.000000
41,0.075573,1.028501,0.983200,0.905500,1324.000000,627256402.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002700,0.000000
42,0.076819,1.227501,1.256400,1.133200,1324.000000,627256402.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,0.000000
43,0.077829,1.037798,1.048400,0.961000,1324.000000,627256402.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003400,0.000000
44,0.078835,1.011402,1.013700,0.938200,1324.000000,627256402.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002900,0.000000
45,0.079873,1.039803,1.037900,0.967500,1324.000000,627256402.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002700,0.000000
46,0.081359,1.415398,1.173700,1.098800,1324.000000,627260498.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002500,0.000000
47,0.082312,0.995401,1.209800,0.891200,1324.000000,627264203.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012800,0.000000
48,0.083524,1.205896,1.211800,1.117400,1324.000000,627260498.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003100,0.000000
49,0.086240,2.633999,2.622000,2.533700,214560.000000,627488930.000000,1067048960.000000,254492672.000000,1237680128.000000,2.188700,2.098000,0.007200,0.018200,0.000600,0.026300,0.022000,0.003700,0.000000
50,0.088109,1.627905,1.630800,1.535600,1324.000000,627483957.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005900,0.000000
51,0.089909,2.119494,2.111600,2.022700,1324.000000,627481028.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005900,0.000000
52,0.091069,0.563301,0.523300,0.422200,1324.000000,627487250.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003600,0.000000
53,0.091566,1.097605,1.139600,1.016200,1324.000000,627493155.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009100,0.000000
54,0.092817,1.262897,1.264700,1.177400,1324.000000,627493970.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003400,0.000000
55,0.093780,0.982497,0.988900,0.907500,1324.000000,627496610.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003200,0.000000
56,0.094791,1.011905,1.010800,0.937500,1324.000000,627493970.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002600,0.000000
57,0.096421,1.185098,1.118600,1.042800,1324.000000,627498066.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002900,0.000000
58,0.097120,1.127898,1.176900,1.037800,1376.000000,627498066.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004900,0.000000
59,0.098114,1.003600,1.008900,0.924700,1324.000000,627501347.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002900,0.000000
60,0.099154,1.052005,1.054700,0.977000,1324.000000,627498066.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002800,0.000000
61,0.100176,1.022796,1.022600,0.951600,1324.000000,627498066.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002800,0.000000
62,0.103012,2.794104,2.772000,2.695400,214560.000000,627726522.000000,1067048960.000000,254492672.000000,1237680128.000000,2.371700,2.277700,0.006900,0.018900,0.000700,0.022100,0.028400,0.002500,0.000000
63,0.104475,1.485395,1.498300,1.411500,1324.000000,627728619.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003200,0.000000
64,0.105635,1.130804,1.114300,1.039700,1324.000000,627724914.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003100,0.000000
65,0.106764,1.144898,1.149500,1.069700,1324.000000,627729010.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003800,0.000000
66,0.107765,1.024199,1.024900,0.943000,1324.000000,627727442.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003500,0.000000
67,0.108740,0.990299,0.998300,0.922100,1324.000000,627730723.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002700,0.000000
68,0.110031,1.264002,1.258700,1.190400,1324.000000,627727442.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002800,0.000000
69,0.111276,1.173696,1.159800,1.082800,1324.000000,627731538.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002900,0.000000
70,0.112307,1.104301,1.106500,1.021400,1324.000000,627731538.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004000,0.000000
71,0.113320,1.015901,1.020000,0.944100,1324.000000,627737459.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002800,0.000000
72,0.114430,1.116298,1.113400,1.040100,1324.000000,627731538.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002900,0.000000
73,0.115429,1.003004,1.003000,0.929100,1324.000000,627731538.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,0.000000
74,0.116858,1.396400,1.381700,1.304100,1324.000000,627735634.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002900,0.000000
75,0.119411,2.575595,2.574400,2.489200,214560.000000,627964946.000000,1067048960.000000,254492672.000000,1237680128.000000,2.161500,2.074200,0.006900,0.020800,0.000700,0.022700,0.020500,0.003500,0.000000
76,0.121068,1.663102,1.668200,1.585300,1324.000000,627959298.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002300,0.000000
77,0.122120,1.074398,1.079800,1.005000,1324.000000,627959810.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002700,0.000000
78,0.123415,1.281200,1.263200,1.193800,1324.000000,627963394.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002800,0.000000
79,0.124433,1.015901,1.029500,0.948200,1324.000000,627968715.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002400,0.000000
80,0.125529,1.103104,1.101400,1.031900,1324.000000,627969106.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002800,0.000000
81,0.126628,1.099596,1.101800,1.034100,1324.000000,627969618.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002800,0.000000
82,0.127826,1.194799,1.186800,1.122700,1324.000000,627969106.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002900,0.000000
83,0.128911,1.081902,1.078300,1.007500,1324.000000,627969106.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002600,0.000000
84,0.130010,1.076297,1.077100,1.006400,1324.000000,627969618.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002400,0.000000
85,0.131147,1.160105,1.155900,1.086800,1324.000000,627973202.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002600,0.000000
86,0.132276,1.133496,1.133700,1.062100,1324.000000,627973202.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002600,0.000000
87,0.133347,1.065405,1.062900,0.993000,1324.000000,627976354.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002400,0.000000
88,0.135937,2.575099,2.560900,2.487200,214560.000000,628203338.000000,1067048960.000000,254492672.000000,1237680128.000000,2.180300,2.087300,0.007200,0.018300,0.000700,0.032700,0.018100,0.002700,0.000000
89,0.137800,1.832299,1.815600,1.725100,1324.000000,628197754.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002700,0.000000
90,0.138780,1.002296,1.017200,0.920300,1324.000000,628197754.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003800,0.000000
91,0.139794,1.019699,1.022200,0.943100,1324.000000,628209227.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,0.000000
92,0.141592,1.338003,1.309300,1.220100,1324.000000,628203218.000000,1067048960.000000,254492672.000000,1237680128.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003100,0.000000
