frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
2690,2.426853,0.976899,0.989200,0.889000,1112.000000,846607586.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.012400,0.000000,0.000000,0.000000,0.003700,0.000000
2691,2.427865,1.005903,0.987000,0.897800,1112.000000,846606762.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011700,0.000000,0.000000,0.000000,0.003400,0.000000
2692,2.429180,1.319296,1.328900,1.223500,1112.000000,846606786.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011800,0.000000,0.000000,0.000000,0.004000,0.000000
2693,2.430032,0.850602,0.854100,0.765000,1112.000000,846607234.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.013300,0.000000,0.000000,0.000000,0.003900,0.000000
2694,2.430886,0.843601,0.835600,0.751700,1112.000000,846607258.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.012600,0.000000,0.000000,0.000000,0.003800,0.000000
2695,2.431707,0.845996,0.853200,0.764700,1112.000000,846610978.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010600,0.000000,0.000000,0.000000,0.004300,0.000000
2696,2.432809,1.097704,1.091400,1.010000,1112.000000,846610978.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010500,0.000000,0.000000,0.000000,0.003300,0.000000
2697,2.433646,0.834396,0.834200,0.749900,1112.000000,846611010.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011200,0.000000,0.000000,0.000000,0.003600,0.000000
2698,2.434500,0.863003,0.861500,0.779300,1112.000000,846627730.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011500,0.000000,0.000000,0.000000,0.003400,0.000000
2699,2.435407,0.896499,0.892500,0.810400,1112.000000,846610802.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010700,0.000000,0.000000,0.000000,0.003400,0.000000
2700,2.436371,0.962302,0.956500,0.873300,1112.000000,846610826.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012200,0.000000,0.000000,0.000000,0.003200,0.000000
2701,2.437512,1.146995,1.149600,1.062300,1112.000000,846616658.000000,1318204976.000000,234864640.000000,1568763904.000000,0.278000,0.039000,0.011600,0.017600,0.011000,0.019700,0.017500,0.016300,0.003500,0.000000
2702,2.438327,0.818700,0.819200,0.738300,1112.000000,846617114.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.014500,0.000000,0.000000,0.000000,0.003400,0.000000
2703,2.439182,0.843304,0.836700,0.756700,1112.000000,846617138.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.014300,0.000000,0.000000,0.000000,0.003100,0.000000
2704,2.440053,0.875496,0.868400,0.784600,1112.000000,846620834.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.014700,0.000000,0.000000,0.000000,0.003800,0.000000
2705,2.441152,1.069104,1.067200,0.977100,1112.000000,846619314.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.011300,0.000000,0.000000,0.000000,0.003600,0.000000
2706,2.442028,0.896599,0.898600,0.810400,1112.000000,846620186.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.012200,0.000000,0.000000,0.000000,0.003900,0.000000
2707,2.442846,0.831101,0.830800,0.746400,1112.000000,846623882.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.012200,0.000000,0.000000,0.000000,0.003600,0.000000
2708,2.443657,0.813400,0.812900,0.730200,1112.000000,846623482.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.012500,0.000000,0.000000,0.000000,0.003500,0.000000
2709,2.444478,0.820295,0.815800,0.733700,1112.000000,846623506.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011100,0.000000,0.000000,0.000000,0.003300,0.000000
2710,2.445331,0.855506,0.854900,0.771600,1112.000000,846623954.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011400,0.000000,0.000000,0.000000,0.003300,0.000000
2711,2.446173,0.819494,0.816300,0.730300,1112.000000,846623578.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010100,0.000000,0.000000,0.000000,0.003000,0.000000
2712,2.447063,0.899504,0.895900,0.812400,1112.000000,846627674.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010800,0.000000,0.000000,0.000000,0.003300,0.000000
2713,2.447893,0.844296,0.842600,0.758800,1112.000000,846627698.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011200,0.000000,0.000000,0.000000,0.003700,0.000000
2714,2.448738,0.849206,0.851400,0.768100,1112.000000,846648386.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011300,0.000000,0.000000,0.000000,0.003500,0.000000
2715,2.449562,0.826694,0.814400,0.734800,1112.000000,846631458.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010400,0.000000,0.000000,0.000000,0.003400,0.000000
2716,2.450342,0.773306,0.778900,0.688900,1164.000000,846631482.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010700,0.000000,0.000000,0.000000,0.003100,0.000000
2717,2.451126,0.787599,0.788200,0.706400,1112.000000,846631522.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011300,0.000000,0.000000,0.000000,0.003500,0.000000
2718,2.451948,0.818800,0.816500,0.737700,1112.000000,846631994.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012300,0.000000,0.000000,0.000000,0.003300,0.000000
2719,2.452752,0.807200,0.807300,0.728700,1112.000000,846632018.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012500,0.000000,0.000000,0.000000,0.003200,0.000000
2720,2.453828,1.069700,1.066600,0.989000,1112.000000,846637010.000000,1318204976.000000,234864640.000000,1568763904.000000,0.267000,0.036200,0.011900,0.017200,0.011000,0.019600,0.017600,0.014300,0.003100,0.000000
2721,2.454642,0.819501,0.818100,0.739800,1112.000000,846641554.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.015500,0.000000,0.000000,0.000000,0.003400,0.000000
2722,2.455474,0.823299,0.820000,0.742000,1112.000000,846642002.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.014600,0.000000,0.000000,0.000000,0.003200,0.000000
2723,2.456632,1.030201,1.012600,0.930400,1112.000000,846641178.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.013300,0.000000,0.000000,0.000000,0.003200,0.000000
2724,2.457726,1.189895,1.182800,1.082500,1112.000000,846639970.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012800,0.000000,0.000000,0.000000,0.006200,0.000000
2725,2.458671,0.962904,0.937900,0.839900,1112.000000,846639994.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012700,0.000000,0.000000,0.000000,0.003600,0.000000
2726,2.459563,0.906696,0.938600,0.820100,1112.000000,846640442.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.012100,0.000000,0.000000,0.000000,0.004000,0.000000
2727,2.460380,0.823200,0.825000,0.737800,1112.000000,846644162.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011100,0.000000,0.000000,0.000000,0.003600,0.000000
2728,2.461273,0.865505,0.845100,0.756200,1112.000000,846644162.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.003200,0.000000
2729,2.462155,0.905300,0.918800,0.819100,1112.000000,846644298.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010900,0.000000,0.000000,0.000000,0.003500,0.000000
2730,2.463001,0.847796,0.848000,0.765000,1112.000000,846660882.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.013200,0.000000,0.000000,0.000000,0.003300,0.000000
2731,2.463828,0.822003,0.818700,0.737500,1112.000000,846643954.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010700,0.000000,0.000000,0.000000,0.003300,0.000000
2732,2.464643,0.820196,0.818700,0.736400,1112.000000,846643978.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010400,0.000000,0.000000,0.000000,0.003700,0.000000
2733,2.465446,0.806101,0.807900,0.726400,1112.000000,846648114.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010700,0.000000,0.000000,0.000000,0.003300,0.000000
2734,2.466459,0.970500,0.960400,0.880200,1112.000000,846649002.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012700,0.000000,0.000000,0.000000,0.003000,0.000000
2735,2.467552,1.125198,1.123900,1.036000,1112.000000,846648162.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.012000,0.000000,0.000000,0.000000,0.004200,0.000000
2736,2.468477,0.835799,0.836600,0.751400,1112.000000,846648186.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012100,0.000000,0.000000,0.000000,0.003900,0.000000
2737,2.469363,0.969005,0.965800,0.883100,1112.000000,846648634.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.013000,0.000000,0.000000,0.000000,0.006300,0.000000
2738,2.470434,1.080896,1.078000,0.994900,1112.000000,846654578.000000,1318204976.000000,234864640.000000,1568763904.000000,0.272300,0.037400,0.011300,0.018200,0.011500,0.020200,0.018000,0.014600,0.003600,0.000000
2739,2.471380,0.928699,0.925600,0.841200,1112.000000,846657850.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.013600,0.000000,0.000000,0.000000,0.003100,0.000000
2740,2.472412,1.044905,1.041500,0.956100,1112.000000,846657874.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000800,0.000000,0.000000,0.000000,0.012900,0.000000,0.000000,0.000000,0.004300,0.000000
2741,2.473305,0.884099,0.879400,0.793600,1112.000000,846657898.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.014500,0.000000,0.000000,0.000000,0.003600,0.000000
2742,2.474243,0.942900,0.941700,0.851800,1112.000000,846656986.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012000,0.000000,0.000000,0.000000,0.003600,0.000000
2743,2.475107,0.876098,0.879200,0.792200,1112.000000,846656610.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011600,0.000000,0.000000,0.000000,0.003000,0.000000
2744,2.475916,0.812302,0.798300,0.716300,1112.000000,846656610.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011600,0.000000,0.000000,0.000000,0.003300,0.000000
2745,2.476754,0.831002,0.837500,0.744000,1112.000000,846656634.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011200,0.000000,0.000000,0.000000,0.003100,0.000000
2746,2.477810,1.042800,1.038600,0.952000,1112.000000,846677314.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.014000,0.000000,0.000000,0.000000,0.003400,0.000000
2747,2.478692,0.889796,0.889400,0.801500,1112.000000,846660386.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012400,0.000000,0.000000,0.000000,0.003600,0.000000
2748,2.479588,0.901098,0.901600,0.816800,1112.000000,846660410.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011900,0.000000,0.000000,0.000000,0.003500,0.000000
2749,2.480390,0.809701,0.810100,0.728000,1112.000000,846660874.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012900,0.000000,0.000000,0.000000,0.003500,0.000000
2750,2.481191,0.798505,0.794900,0.714600,1112.000000,846660914.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.012500,0.000000,0.000000,0.000000,0.003300,0.000000
2751,2.482011,0.819799,0.819300,0.737300,1112.000000,846660922.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012200,0.000000,0.000000,0.000000,0.003500,0.000000
2752,2.482836,0.817999,0.816000,0.736200,1112.000000,846664618.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011500,0.000000,0.000000,0.000000,0.003100,0.000000
2753,2.483691,0.852799,0.814500,0.734500,1112.000000,846664642.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011200,0.000000,0.000000,0.000000,0.003500,0.000000
2754,2.484552,0.835303,0.868200,0.754600,1112.000000,846665514.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.012000,0.000000,0.000000,0.000000,0.003700,0.000000
2755,2.485434,0.911196,0.907000,0.825200,1112.000000,846668914.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.011300,0.000000,0.000000,0.000000,0.003600,0.000000
2756,2.486254,0.803005,0.799100,0.705300,1112.000000,846668938.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010900,0.000000,0.000000,0.000000,0.003400,0.000000
2757,2.487359,1.129393,1.130700,1.045500,1112.000000,846670530.000000,1318204976.000000,234864640.000000,1568763904.000000,0.286900,0.037500,0.011700,0.017400,0.010500,0.019700,0.017300,0.014500,0.003200,0.000000
2758,2.488130,0.778805,0.778000,0.698200,1112.000000,846670978.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.012800,0.000000,0.000000,0.000000,0.003000,0.000000
2759,2.488870,0.742000,0.744600,0.665900,1112.000000,846674698.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011400,0.000000,0.000000,0.000000,0.003000,0.000000
2760,2.489671,0.789399,0.784000,0.707300,1112.000000,846674698.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011800,0.000000,0.000000,0.000000,0.003000,0.000000
2761,2.490474,0.801601,0.797900,0.719600,1112.000000,846673258.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010700,0.000000,0.000000,0.000000,0.003300,0.000000
2762,2.491634,1.165001,1.162100,1.082100,1112.000000,846689986.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012000,0.000000,0.000000,0.000000,0.003200,0.000000
2763,2.492558,0.905598,0.898600,0.815000,1112.000000,846673058.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010700,0.000000,0.000000,0.000000,0.003100,0.000000
2764,2.493490,0.922102,0.921100,0.834800,1112.000000,846673506.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.013500,0.000000,0.000000,0.000000,0.003500,0.000000
2765,2.494338,0.870196,0.870800,0.786500,1112.000000,846677642.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.014400,0.000000,0.000000,0.000000,0.003900,0.000000
2766,2.495289,0.944402,0.942000,0.859800,1112.000000,846677682.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011500,0.000000,0.000000,0.000000,0.003500,0.000000
2767,2.496151,0.869196,0.868300,0.786800,1112.000000,846677266.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011100,0.000000,0.000000,0.000000,0.003400,0.000000
2768,2.497026,0.874199,0.871800,0.790000,1112.000000,846677290.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011400,0.000000,0.000000,0.000000,0.003200,0.000000
2769,2.497806,0.787004,0.787400,0.706500,1112.000000,846677314.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010600,0.000000,0.000000,0.000000,0.003200,0.000000
2770,2.498578,0.766199,0.763700,0.685300,1112.000000,846678362.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.003300,0.000000
2771,2.499390,0.806704,0.798700,0.718900,1112.000000,846681634.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.010500,0.000000,0.000000,0.000000,0.003100,0.000000
2772,2.500221,0.835594,0.837700,0.752800,1112.000000,846689906.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011200,0.000000,0.000000,0.000000,0.003500,0.000000
2773,2.501085,0.869806,0.870400,0.790100,1112.000000,846689930.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.011800,0.000000,0.000000,0.000000,0.003200,0.000000
2774,2.502092,0.989994,0.977000,0.897300,1112.000000,846690378.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010700,0.000000,0.000000,0.000000,0.003200,0.000000
2775,2.503032,0.945401,0.945100,0.856500,1112.000000,846690002.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.011500,0.000000,0.000000,0.000000,0.003600,0.000000
2776,2.504165,1.136905,1.139100,1.052400,1112.000000,846695802.000000,1318204976.000000,234864640.000000,1568763904.000000,0.279000,0.041000,0.011400,0.019100,0.039600,0.020200,0.018700,0.015700,0.003700,0.000000
2777,2.505004,0.837798,0.834400,0.751000,1112.000000,846695906.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.013500,0.000000,0.000000,0.000000,0.003700,0.000000
2778,2.506002,0.966199,0.929700,0.845800,1112.000000,846716602.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.100400,0.000000,0.000000,0.000000,0.003600,0.000000
2779,2.507187,1.174001,1.186000,1.063500,1112.000000,846700522.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.066200,0.000000,0.000000,0.000000,0.003800,0.000000
2780,2.508423,1.257001,1.263100,1.157900,1112.000000,846698098.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.013100,0.000000,0.000000,0.000000,0.003800,0.000000
2781,2.509261,0.861097,0.870400,0.775200,1112.000000,846698138.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011900,0.000000,0.000000,0.000000,0.003900,0.000000
2782,2.510077,0.827105,0.829000,0.744500,1112.000000,846698586.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010900,0.000000,0.000000,0.000000,0.003200,0.000000
2783,2.510896,0.814399,0.812000,0.732700,1112.000000,846698186.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010400,0.000000,0.000000,0.000000,0.003200,0.000000
2784,2.511736,0.838598,0.834300,0.754000,1112.000000,846702306.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010400,0.000000,0.000000,0.000000,0.003200,0.000000
2785,2.512554,0.822697,0.818800,0.736800,1112.000000,846702330.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010800,0.000000,0.000000,0.000000,0.003000,0.000000
2786,2.513371,0.808999,0.808800,0.725300,1112.000000,846703202.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010600,0.000000,0.000000,0.000000,0.003300,0.000000
2787,2.514165,0.801502,0.804400,0.722800,1112.000000,846702378.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010700,0.000000,0.000000,0.000000,0.003500,0.000000
2788,2.514943,0.774199,0.771000,0.694400,1112.000000,846702402.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010400,0.000000,0.000000,0.000000,0.003400,0.000000
2789,2.515708,0.769600,0.768100,0.690700,1112.000000,846706522.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010700,0.000000,0.000000,0.000000,0.003100,0.000000
2790,2.516493,0.780003,0.774900,0.684000,1112.000000,846706970.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010100,0.000000,0.000000,0.000000,0.002900,0.000000
2791,2.517311,0.817595,0.818800,0.737800,1112.000000,846710690.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.002900,0.000000
2792,2.518289,0.927402,0.926900,0.848100,1112.000000,846710690.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011200,0.000000,0.000000,0.000000,0.003300,0.000000
2793,2.519125,0.882398,0.875200,0.798600,1112.000000,846710802.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.011400,0.000000,0.000000,0.000000,0.006200,0.000000
2794,2.520283,1.130407,1.128300,1.047000,1112.000000,846732098.000000,1318204976.000000,234864640.000000,1568763904.000000,0.289400,0.035300,0.011600,0.024800,0.012000,0.019900,0.017100,0.022500,0.003000,0.000000
2795,2.521109,0.830896,0.830800,0.751000,1112.000000,846714722.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.013400,0.000000,0.000000,0.000000,0.003400,0.000000
2796,2.521959,0.877303,0.873500,0.793700,1112.000000,846714746.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012100,0.000000,0.000000,0.000000,0.003200,0.000000
2797,2.522854,0.873597,0.868500,0.787600,1112.000000,846718882.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012700,0.000000,0.000000,0.000000,0.003300,0.000000
2798,2.523798,0.933298,0.931400,0.846700,1112.000000,846715378.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000800,0.000000,0.000000,0.000000,0.010800,0.000000,0.000000,0.000000,0.004300,0.000000
2799,2.524596,0.834304,0.838000,0.755100,1112.000000,846714962.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010900,0.000000,0.000000,0.000000,0.003200,0.000000
2800,2.525428,0.831696,0.830200,0.753300,1112.000000,846714986.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010900,0.000000,0.000000,0.000000,0.003100,0.000000
2801,2.526301,0.824405,0.803900,0.727100,1112.000000,846715010.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010600,0.000000,0.000000,0.000000,0.003100,0.000000
2802,2.527186,0.876998,0.891200,0.797100,1112.000000,846715882.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010700,0.000000,0.000000,0.000000,0.003600,0.000000
2803,2.528192,0.994898,0.974400,0.891100,1112.000000,846719154.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.011400,0.000000,0.000000,0.000000,0.004400,0.000000
2804,2.529120,0.946499,0.961600,0.867000,1112.000000,846719178.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012400,0.000000,0.000000,0.000000,0.005200,0.000000
2805,2.529940,0.866100,0.865700,0.786300,1112.000000,846719202.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011400,0.000000,0.000000,0.000000,0.004800,0.000000
2806,2.530769,0.819600,0.814300,0.735100,1112.000000,846723746.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010500,0.000000,0.000000,0.000000,0.003000,0.000000
2807,2.531558,0.799504,0.799800,0.719400,1112.000000,846723370.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010700,0.000000,0.000000,0.000000,0.003600,0.000000
2808,2.532353,0.792900,0.791400,0.713000,1112.000000,846723370.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010700,0.000000,0.000000,0.000000,0.003500,0.000000
2809,2.533114,0.765901,0.760900,0.683300,1112.000000,846723818.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011600,0.000000,0.000000,0.000000,0.003300,0.000000
2810,2.533896,0.788095,0.791600,0.711100,1112.000000,846744698.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.012500,0.000000,0.000000,0.000000,0.003200,0.000000
2811,2.534641,0.740200,0.739600,0.664800,1112.000000,846727322.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010400,0.000000,0.000000,0.000000,0.002800,0.000000
2812,2.535414,0.772201,0.766300,0.692300,1112.000000,846727346.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.015100,0.000000,0.000000,0.000000,0.002900,0.000000
2813,2.536154,0.744303,0.744400,0.666900,1112.000000,846727386.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010600,0.000000,0.000000,0.000000,0.003200,0.000000
2814,2.537423,1.242297,1.227000,1.104100,1112.000000,846732946.000000,1318204976.000000,234864640.000000,1568763904.000000,0.301000,0.040900,0.010600,0.019800,0.010800,0.021600,0.021000,0.023300,0.003100,0.000000
2815,2.538307,0.888804,0.892800,0.804400,1112.000000,846732546.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.025600,0.000000,0.000000,0.000000,0.003600,0.000000
