frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,belt_item_position_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
28,0.033873,0.532901,0.530500,0.483600,1148.000000,1156854737.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29,0.034413,0.540497,0.538900,0.491700,1148.000000,1156854313.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30,0.034949,0.538499,0.540800,0.494300,1148.000000,1156854313.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,0.035458,0.511806,0.509600,0.466300,1148.000000,1156858409.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32,0.035967,0.509396,0.506300,0.462400,1148.000000,1156860601.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33,0.036505,0.504004,0.505000,0.459500,1148.000000,1156862505.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34,0.037097,0.552898,0.543800,0.498400,1148.000000,1156862505.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35,0.037676,0.632901,0.620200,0.567600,1148.000000,1156862505.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36,0.038223,0.548002,0.546000,0.485500,1148.000000,1156862505.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37,0.038694,0.487295,0.504500,0.442300,1148.000000,1156862505.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38,0.039249,0.552204,0.541300,0.496800,1148.000000,1156866601.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
39,0.039767,0.493998,0.499900,0.446700,1148.000000,1156866601.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40,0.040428,0.668899,0.658700,0.609900,1148.000000,1156867025.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41,0.040983,0.573299,0.581300,0.529300,1148.000000,1156866601.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42,0.041505,0.524901,0.523600,0.479100,1148.000000,1156866601.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43,0.042024,0.515604,0.509700,0.465100,1148.000000,1156866601.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44,0.044432,2.292900,2.227200,2.157200,1148.000000,1156875217.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45,0.045178,0.775801,0.794200,0.668300,1148.000000,1156876910.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46,0.046416,1.264796,1.265800,1.159400,1148.000000,1156875569.000000,1625153536.000000,926105600.000000,1847685120.000000,0.537600,0.035800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47,0.047374,0.963804,0.641600,0.557900,1148.000000,1156875217.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48,0.048839,1.428097,1.678900,1.264700,1148.000000,1156876435.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49,0.049343,0.549199,0.630200,0.478500,1148.000000,1156879313.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50,0.049919,0.610799,0.624900,0.558900,1148.000000,1156878889.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51,0.051418,1.408801,1.372700,1.317100,1148.000000,1156877915.000000,1625153536.000000,926105600.000000,1847689216.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52,0.052376,1.030102,0.999300,0.937200,1148.000000,1156877915.000000,1625153536.000000,926105600.000000,1847689216.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53,0.053626,1.170798,1.093200,0.975000,1148.000000,1156877915.000000,1625153536.000000,926105600.000000,1847689216.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54,0.054738,1.118204,1.207700,1.022200,1148.000000,1156877915.000000,1625153536.000000,926105600.000000,1847689216.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55,0.055100,0.421096,0.451300,0.356800,1148.000000,1156882985.000000,1625153536.000000,926105600.000000,1847689216.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56,0.055670,0.598604,0.603200,0.542700,1148.000000,1156883409.000000,1625153536.000000,926105600.000000,1847689216.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57,0.056175,0.518899,0.525900,0.471900,1148.000000,1156887081.000000,1625153536.000000,926105600.000000,1847689216.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58,0.056692,0.507100,0.507100,0.461500,1148.000000,1156887081.000000,1625153536.000000,926105600.000000,1847689216.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59,0.057270,0.578501,0.571300,0.525300,1148.000000,1156887505.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60,0.057959,0.694600,0.693300,0.643300,1148.000000,1156887081.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61,0.058475,0.503394,0.506800,0.456200,1148.000000,1156891177.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62,0.058998,0.542000,0.540900,0.495500,1148.000000,1156891177.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63,0.061450,2.256101,2.123600,2.047300,1148.000000,1156891177.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64,0.062681,1.292701,1.353000,1.178000,1148.000000,1156893369.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65,0.063712,1.097803,1.118900,1.003700,1148.000000,1156892521.000000,1625153536.000000,926105600.000000,1847693312.000000,0.563500,0.047900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66,0.064216,0.568098,0.601500,0.520400,1148.000000,1156896145.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67,0.064758,0.544303,0.546100,0.496900,1148.000000,1156896145.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68,0.065274,0.516100,0.516800,0.470700,1148.000000,1156896145.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
69,0.065796,0.517397,0.501600,0.458000,1148.000000,1156899369.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70,0.066446,0.592297,0.589800,0.527500,1148.000000,1156899369.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71,0.066931,0.548802,0.559900,0.502900,1148.000000,1156899369.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72,0.067418,0.485700,0.485600,0.439400,1148.000000,1156903889.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73,0.068112,0.668800,0.650900,0.601200,1148.000000,1156903465.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74,0.068789,0.678401,0.684900,0.623500,1148.000000,1156903889.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75,0.069298,0.532001,0.536100,0.484800,1148.000000,1156903465.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76,0.069898,0.574802,0.564500,0.515300,1148.000000,1156903465.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77,0.070507,0.615894,0.616500,0.561500,1148.000000,1156907561.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78,0.071064,0.579103,0.586500,0.535700,1148.000000,1156907561.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79,0.071552,0.489300,0.487500,0.444200,1148.000000,1156907561.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80,0.072052,0.500099,0.499100,0.454600,1148.000000,1156909753.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81,0.072541,0.487698,0.484900,0.441900,1148.000000,1156907561.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82,0.073128,0.550801,0.543800,0.496700,1148.000000,1156911657.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83,0.073841,0.705903,0.700900,0.648300,1148.000000,1156915753.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84,0.074382,0.575801,0.580800,0.527500,1148.000000,1156915753.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85,0.074930,0.550000,0.547300,0.500700,1148.000000,1156915753.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86,0.075493,0.560601,0.539100,0.491200,1148.000000,1156915753.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87,0.078899,3.264194,3.171200,3.063100,1148.000000,1156914779.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88,0.079899,1.089406,1.156500,0.996400,1148.000000,1156917361.000000,1625153536.000000,926105600.000000,1847693312.000000,0.559700,0.033200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89,0.080689,0.812996,0.832500,0.745800,1148.000000,1156920769.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90,0.081219,0.557603,0.567400,0.505600,1148.000000,1156920345.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91,0.081736,0.521896,0.526200,0.476300,1148.000000,1156920345.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
92,0.082242,0.509899,0.510100,0.465300,1148.000000,1156919849.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
93,0.082775,0.517304,0.500900,0.458200,1148.000000,1156919849.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
94,0.083542,0.740299,0.629000,0.582700,1148.000000,1156923945.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
95,0.084029,0.525900,0.595100,0.429200,1148.000000,1156928041.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
96,0.084496,0.468197,0.519600,0.422500,1148.000000,1156930233.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97,0.085270,0.760204,0.492700,0.449000,1148.000000,1156928041.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
98,0.085586,0.328295,0.591600,0.282600,1148.000000,1156928041.000000,1625153536.000000,926105600.000000,1847693312.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
99,0.087016,1.395302,1.322400,1.271700,1148.000000,1156927067.000000,1625153536.000000,926105600.000000,1847697408.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
100,0.087943,0.944700,0.949600,0.833700,1148.000000,1156931163.000000,1625153536.000000,926105600.000000,1847697408.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
101,0.088208,0.276701,0.334200,0.238300,1148.000000,1156932137.000000,1625153536.000000,926105600.000000,1847697408.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
102,0.088821,0.596599,0.589900,0.539500,1148.000000,1156932137.000000,1625153536.000000,926105600.000000,1847697408.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
103,0.089540,0.722201,0.720600,0.665200,1148.000000,1156932137.000000,1625153536.000000,926105600.000000,1847697408.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
104,0.090097,0.568197,0.571600,0.517200,1148.000000,1156932561.000000,1625153536.000000,926105600.000000,1847697408.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
105,0.091316,1.178302,1.131200,1.080700,1148.000000,1156935683.000000,1625153536.000000,926105600.000000,1847697408.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
106,0.092226,0.933702,0.941500,0.857800,1148.000000,1156935259.000000,1625153536.000000,926105600.000000,1847697408.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
107,0.092483,0.279202,0.312000,0.227400,1148.000000,1156936233.000000,1625153536.000000,926105600.000000,1847701504.000000,0.000900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
108,0.095857,3.213095,3.077800,3.011000,1148.000000,1156939355.000000,1625153536.000000,926105600.000000,1847701504.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
109,0.096954,1.203401,1.304500,1.118600,1148.000000,1156941345.000000,1625153536.000000,926105600.000000,1847701504.000000,0.672200,0.095600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
110,0.097535,0.620004,0.638700,0.561000,1148.000000,1156940873.000000,1625153536.000000,926105600.000000,1847701504.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111,0.098049,0.531399,0.542100,0.485900,1148.000000,1156944969.000000,1625153536.000000,926105600.000000,1847701504.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112,0.098631,0.563896,0.544900,0.499900,1148.000000,1156947161.000000,1625153536.000000,926105600.000000,1847701504.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113,0.099161,0.543105,0.547400,0.485900,1148.000000,1156944425.000000,1625153536.000000,926105600.000000,1847701504.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114,0.099739,0.560693,0.569500,0.512800,1148.000000,1156944425.000000,1625153536.000000,926105600.000000,1847701504.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115,0.100377,0.642602,0.633800,0.585000,1148.000000,1156944425.000000,1625153536.000000,926105600.000000,1847705600.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116,0.101100,0.721400,0.658900,0.593000,1148.000000,1156944425.000000,1625153536.000000,926105600.000000,1847705600.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117,0.101776,0.664902,0.707000,0.597800,1148.000000,1156948521.000000,1625153536.000000,926105600.000000,1847705600.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118,0.102526,0.761302,0.764000,0.700400,1148.000000,1156948521.000000,1625153536.000000,926105600.000000,1847705600.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
119,0.103040,0.529393,0.536600,0.480200,1148.000000,1156948521.000000,1625153536.000000,926105600.000000,1847705600.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
120,0.103540,0.508206,0.509500,0.462700,1148.000000,1156953465.000000,1625153536.000000,926105600.000000,1847705600.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
121,0.104084,0.535799,0.533000,0.488300,1148.000000,1156952617.000000,1625153536.000000,926105600.000000,1847705600.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
122,0.104620,0.534099,0.532000,0.486200,1148.000000,1156956713.000000,1625153536.000000,926105600.000000,1847705600.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
123,0.105131,0.522300,0.524300,0.478200,1148.000000,1156956713.000000,1625153536.000000,926105600.000000,1847709696.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
124,0.105617,0.486997,0.483800,0.441400,1148.000000,1156956713.000000,1625153536.000000,926105600.000000,1847709696.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
125,0.106179,0.551304,0.547400,0.501200,1148.000000,1156956713.000000,1625153536.000000,926105600.000000,1847709696.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
126,0.106755,0.563095,0.560300,0.512300,1148.000000,1156956713.000000,1625153536.000000,926105600.000000,1847709696.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
127,0.107241,0.509503,0.512500,0.465000,1148.000000,1156956713.000000,1625153536.000000,926105600.000000,1847709696.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
