frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,gc_used_memory_bytes,system_used_memory_bytes,render_thread_ms,draw_calls_count,fixed_step_ms,belt_transfer_ms,belt_progress_ms,transfer_command_buffer_ms,item_pool_initialization_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,grid_build_ms,grid_occupancy_index_ms,belt_topology_visual_ms,wait_for_job_group_ms
59,0.260884,3.319204,3.261200,3.134900,1176.000000,931752948.000000,1424890704.000000,252489728.000000,237559808.000000,1630220288.000000,0.000000,0.000000,0.000800,0.000000,0.000000,0.000000,0.010400,0.000000,0.013500,0.000000,0.000000,0.000000,0.006000,0.002800,0.002900,0.008300,0.000000
60,0.266430,5.535601,5.560700,5.381000,1176.000000,931766908.000000,1424890704.000000,252489728.000000,237559808.000000,1630220288.000000,0.000000,0.000000,2.171400,0.047200,0.021000,2.031500,0.012000,0.030200,0.013800,0.000500,0.000400,0.000800,0.004900,0.003100,0.002900,0.007500,0.000000
61,0.269670,3.227395,3.237600,3.086800,1176.000000,931758908.000000,1424890704.000000,252489728.000000,237563904.000000,1630220288.000000,0.000000,0.000000,0.000700,0.000000,0.000000,0.000000,0.011900,0.000000,0.013400,0.000000,0.000000,0.000000,0.004500,0.002100,0.003100,0.006800,0.000000
62,0.272680,3.003302,2.942400,2.806300,1176.000000,931756292.000000,1424890704.000000,252489728.000000,237563904.000000,1630220288.000000,0.000000,0.000000,0.000700,0.000000,0.000000,0.000000,0.011600,0.000000,0.013300,0.000000,0.000000,0.000000,0.004900,0.002000,0.003000,0.008000,0.000000
63,0.276149,3.447300,3.485800,3.290500,1176.000000,931756756.000000,1424890704.000000,252489728.000000,237563904.000000,1630220288.000000,0.000000,0.000000,0.000800,0.000000,0.000000,0.000000,0.014400,0.000000,0.015700,0.000000,0.000000,0.000000,0.005900,0.002200,0.003000,0.007800,0.000000
64,0.279390,3.250000,3.240500,3.085800,1176.000000,931756796.000000,1424890704.000000,252489728.000000,237563904.000000,1630220288.000000,0.000000,0.000000,0.000900,0.000000,0.000000,0.000000,0.012400,0.000000,0.014500,0.000000,0.000000,0.000000,0.006100,0.002100,0.003500,0.008700,0.000000
65,0.285321,5.811402,5.813000,5.650900,1176.000000,931756380.000000,1424890704.000000,252489728.000000,237563904.000000,1630220288.000000,0.000000,0.000000,2.190100,0.049400,0.022100,2.054600,0.016400,0.022700,0.012600,0.000500,0.000200,0.000800,0.005100,0.002700,0.002600,0.008500,0.000000
66,0.288918,3.596400,3.572500,3.409900,1176.000000,931756420.000000,1424890704.000000,252489728.000000,237563904.000000,1630220288.000000,0.000000,0.000000,0.000900,0.000000,0.000000,0.000000,0.014500,0.000000,0.014400,0.000000,0.000000,0.000000,0.007400,0.002100,0.003900,0.009800,0.000000
67,0.292151,3.395295,3.409300,3.235200,1176.000000,931756428.000000,1424890704.000000,252489728.000000,237563904.000000,1630220288.000000,0.000000,0.000000,0.000800,0.000000,0.000000,0.000000,0.016100,0.000000,0.012700,0.000000,0.000000,0.000000,0.007600,0.003000,0.003500,0.010100,0.000000
68,0.295467,3.284602,3.289600,3.139900,1176.000000,931756876.000000,1424890704.000000,252489728.000000,237563904.000000,1630220288.000000,0.000000,0.000000,0.000800,0.000000,0.000000,0.000000,0.011100,0.000000,0.012800,0.000000,0.000000,0.000000,0.005200,0.001800,0.002700,0.006800,0.000000
69,0.301421,5.978500,5.975800,5.830700,1176.000000,931757324.000000,1424890704.000000,252489728.000000,237563904.000000,1630220288.000000,0.000000,0.000000,2.635300,0.048500,0.021000,2.498400,0.012400,0.025500,0.011500,0.000600,0.000300,0.000700,0.004900,0.002700,0.002500,0.008500,0.000000
